epoch,bce,kd,crf,feat,att,label_corr,akd_weight,total,val_auc,val_f1,best_val_auc
23,0.15149,0.62129,0.0,0.0,0.0,0.0,0.7003,0.77278,0.82665,0.57551,0.84348
24,0.13684,0.62441,0.0,0.0,0.0,0.0,0.7003,0.76126,0.82656,0.57365,0.84348
25,0.12729,0.62728,0.0,0.0,0.0,0.0,0.7002,0.75457,0.82151,0.53615,0.84348
26,0.12193,0.62847,0.0,0.0,0.0,0.0,0.7005,0.75039,0.82525,0.55434,0.84348
27,0.11514,0.6297,0.0,0.0,0.0,0.0,0.7003,0.74484,0.82821,0.57239,0.84348
28,0.11203,0.62975,0.0,0.0,0.0,0.0,0.7001,0.74178,0.83348,0.57496,0.84348
29,0.10821,0.63057,0.0,0.0,0.0,0.0,0.7001,0.73878,0.8297,0.56165,0.84348
30,0.10569,0.63067,0.0,0.0,0.0,0.0,0.7001,0.73636,0.8328,0.57983,0.84348
31,0.10424,0.63057,0.0,0.0,0.0,0.0,0.7003,0.73481,0.8311,0.5588,0.84348
32,0.10192,0.63086,0.0,0.0,0.0,0.0,0.7002,0.73278,0.83236,0.5766,0.84348
33,0.09976,0.6303,0.0,0.0,0.0,0.0,0.7004,0.73006,0.83546,0.58187,0.84348
34,0.09937,0.63035,0.0,0.0,0.0,0.0,0.7002,0.72972,0.83214,0.57522,0.84348
35,0.09845,0.62978,0.0,0.0,0.0,0.0,0.7001,0.72823,0.83589,0.57345,0.84348
36,0.09733,0.63067,0.0,0.0,0.0,0.0,0.7,0.728,0.83642,0.58329,0.84348
37,0.09742,0.63012,0.0,0.0,0.0,0.0,0.7002,0.72754,0.83431,0.57568,0.84348
38,0.09587,0.62983,0.0,0.0,0.0,0.0,0.7004,0.7257,0.83449,0.56747,0.84348
39,0.09591,0.63,0.0,0.0,0.0,0.0,0.6999,0.72591,0.83628,0.56617,0.84348
40,0.09509,0.62886,0.0,0.0,0.0,0.0,0.7004,0.72395,0.83528,0.56922,0.84348
41,0.09464,0.62965,0.0,0.0,0.0,0.0,0.7004,0.7243,0.83688,0.58162,0.84348
42,0.09512,0.62998,0.0,0.0,0.0,0.0,0.7001,0.7251,0.83711,0.57496,0.84348
43,0.0941,0.62933,0.0,0.0,0.0,0.0,0.7005,0.72344,0.83807,0.57129,0.84348
44,0.09462,0.62928,0.0,0.0,0.0,0.0,0.7002,0.72391,0.83587,0.57019,0.84348
45,0.09427,0.62971,0.0,0.0,0.0,0.0,0.7003,0.72398,0.83676,0.5758,0.84348
46,0.09463,0.62938,0.0,0.0,0.0,0.0,0.7002,0.72401,0.83724,0.57392,0.84348
47,0.09491,0.63072,0.0,0.0,0.0,0.0,0.7002,0.72562,0.83699,0.57577,0.84348
48,0.09464,0.62926,0.0,0.0,0.0,0.0,0.7003,0.7239,0.8374,0.5703,0.84348
49,0.09337,0.6296,0.0,0.0,0.0,0.0,0.7001,0.72297,0.83634,0.57158,0.84348
50,0.09275,0.62938,0.0,0.0,0.0,0.0,0.7003,0.72214,0.83795,0.57844,0.84348
51,0.09343,0.62946,0.0,0.0,0.0,0.0,0.7,0.72289,0.8369,0.58088,0.84348
52,0.09274,0.62923,0.0,0.0,0.0,0.0,0.7,0.72197,0.83831,0.58314,0.84348
53,0.09211,0.62819,0.0,0.0,0.0,0.0,0.7004,0.7203,0.83665,0.57682,0.84348
54,0.09231,0.62913,0.0,0.0,0.0,0.0,0.7002,0.72144,0.83711,0.58161,0.84348
55,0.09214,0.6292,0.0,0.0,0.0,0.0,0.7002,0.72134,0.83723,0.56834,0.84348
56,0.09253,0.62885,0.0,0.0,0.0,0.0,0.7,0.72138,0.83791,0.58082,0.84348
57,0.09247,0.62933,0.0,0.0,0.0,0.0,0.7001,0.7218,0.83759,0.57719,0.84348
58,0.09278,0.62868,0.0,0.0,0.0,0.0,0.7002,0.72146,0.83653,0.57018,0.84348
59,0.09164,0.62864,0.0,0.0,0.0,0.0,0.7004,0.72028,0.83779,0.57312,0.84348
60,0.09235,0.62881,0.0,0.0,0.0,0.0,0.7001,0.72116,0.83755,0.57638,0.84348
61,0.09171,0.62894,0.0,0.0,0.0,0.0,0.7003,0.72065,0.83729,0.57677,0.84348
62,0.09213,0.62858,0.0,0.0,0.0,0.0,0.7002,0.72071,0.83698,0.57396,0.84348
63,0.09167,0.62859,0.0,0.0,0.0,0.0,0.7004,0.72026,0.83764,0.57983,0.84348
64,0.09177,0.62838,0.0,0.0,0.0,0.0,0.7003,0.72015,0.83771,0.57841,0.84348
65,0.09187,0.62885,0.0,0.0,0.0,0.0,0.7002,0.72071,0.83738,0.57495,0.84348
66,0.09179,0.62845,0.0,0.0,0.0,0.0,0.7004,0.72024,0.83698,0.57529,0.84348
67,0.0917,0.62846,0.0,0.0,0.0,0.0,0.7002,0.72016,0.83716,0.5793,0.84348
68,0.09118,0.62865,0.0,0.0,0.0,0.0,0.7001,0.71983,0.83752,0.5745,0.84348
69,0.09139,0.62785,0.0,0.0,0.0,0.0,0.7001,0.71924,0.8376,0.5736,0.84348
70,0.09133,0.62834,0.0,0.0,0.0,0.0,0.7004,0.71967,0.83813,0.57291,0.84348
71,0.09115,0.6285,0.0,0.0,0.0,0.0,0.7002,0.71965,0.83744,0.57332,0.84348
72,0.09107,0.62807,0.0,0.0,0.0,0.0,0.7002,0.71914,0.83802,0.57593,0.84348
73,0.09116,0.62837,0.0,0.0,0.0,0.0,0.7002,0.71953,0.83735,0.57117,0.84348
74,0.09107,0.6284,0.0,0.0,0.0,0.0,0.7002,0.71948,0.83834,0.57419,0.84348
75,0.09118,0.62857,0.0,0.0,0.0,0.0,0.7003,0.71975,0.83762,0.57371,0.84348
76,0.09115,0.62831,0.0,0.0,0.0,0.0,0.7004,0.71946,0.8375,0.57851,0.84348
77,0.09101,0.62804,0.0,0.0,0.0,0.0,0.7004,0.71905,0.83735,0.57297,0.84348
78,0.09108,0.62828,0.0,0.0,0.0,0.0,0.7002,0.71936,0.83806,0.57409,0.84348
79,0.09075,0.62848,0.0,0.0,0.0,0.0,0.7002,0.71923,0.83804,0.57639,0.84348
80,0.09113,0.62805,0.0,0.0,0.0,0.0,0.7003,0.71918,0.83825,0.57278,0.84348
81,0.09092,0.62789,0.0,0.0,0.0,0.0,0.7002,0.71881,0.83781,0.57266,0.84348
82,0.09082,0.62798,0.0,0.0,0.0,0.0,0.7002,0.71879,0.83788,0.5733,0.84348
83,0.09088,0.62834,0.0,0.0,0.0,0.0,0.7002,0.71922,0.83803,0.57321,0.84348
84,0.09074,0.62777,0.0,0.0,0.0,0.0,0.7004,0.71851,0.83798,0.57391,0.84348
85,0.09078,0.62787,0.0,0.0,0.0,0.0,0.7003,0.71865,0.83754,0.57308,0.84348
86,0.09082,0.62782,0.0,0.0,0.0,0.0,0.7006,0.71863,0.83799,0.57453,0.84348
87,0.09063,0.6283,0.0,0.0,0.0,0.0,0.7002,0.71892,0.83808,0.57418,0.84348
88,0.09054,0.62729,0.0,0.0,0.0,0.0,0.7005,0.71783,0.83785,0.5734,0.84348
89,0.09064,0.62835,0.0,0.0,0.0,0.0,0.7001,0.71898,0.83778,0.57401,0.84348
90,0.09098,0.62784,0.0,0.0,0.0,0.0,0.7003,0.71882,0.83776,0.57465,0.84348
91,0.09071,0.62786,0.0,0.0,0.0,0.0,0.7002,0.71857,0.83796,0.57429,0.84348
92,0.09068,0.62812,0.0,0.0,0.0,0.0,0.7002,0.7188,0.83793,0.57519,0.84348
93,0.09054,0.62802,0.0,0.0,0.0,0.0,0.7002,0.71856,0.83796,0.57395,0.84348
94,0.09059,0.62753,0.0,0.0,0.0,0.0,0.7004,0.71812,0.83803,0.57309,0.84348
95,0.09081,0.62787,0.0,0.0,0.0,0.0,0.7003,0.71868,0.83806,0.57293,0.84348
96,0.0905,0.62803,0.0,0.0,0.0,0.0,0.7001,0.71853,0.83797,0.57293,0.84348
97,0.09047,0.6278,0.0,0.0,0.0,0.0,0.7002,0.71827,0.83796,0.57389,0.84348
98,0.09087,0.62784,0.0,0.0,0.0,0.0,0.7004,0.71871,0.838,0.57538,0.84348
99,0.09043,0.62765,0.0,0.0,0.0,0.0,0.7004,0.71808,0.838,0.57247,0.84348
100,0.0904,0.6278,0.0,0.0,0.0,0.0,0.7004,0.7182,0.83807,0.57366,0.84348
