epoch,bce,kd,crf,feat,att,label_corr,akd_weight,total,val_auc,val_f1,best_val_auc
91,0.13152,0.99741,0.0,0.0,0.0,0.000398,0.0,1.12892,0.84161,0.58261,0.84301
92,0.13158,0.99758,0.0,0.0,0.0,0.000401,0.0,1.12916,0.84149,0.58011,0.84301
93,0.13157,0.99753,0.0,0.0,0.0,0.000404,0.0,1.1291,0.84153,0.58059,0.84301
94,0.1313,0.99694,0.0,0.0,0.0,0.000399,0.0,1.12825,0.84161,0.58107,0.84301
95,0.13179,0.99716,0.0,0.0,0.0,0.000402,0.0,1.12895,0.84159,0.58069,0.84301
96,0.13142,0.99775,0.0,0.0,0.0,0.000405,0.0,1.12917,0.84157,0.58196,0.84301
97,0.13138,0.99724,0.0,0.0,0.0,0.000403,0.0,1.12863,0.84147,0.58125,0.84301
98,0.13179,0.99692,0.0,0.0,0.0,0.0004,0.0,1.12871,0.84156,0.5832,0.84301
99,0.13127,0.99673,0.0,0.0,0.0,0.000402,0.0,1.128,0.84142,0.57957,0.84301
100,0.13127,0.99695,0.0,0.0,0.0,0.000401,0.0,1.12822,0.84154,0.58133,0.84301
