epoch,bce,kd,crf,feat,att,label_corr,akd_weight,total,val_auc,val_f1,best_val_auc
36,0.13519,0.94076,0.0,0.0,0.0,0.0,0.94,1.07595,0.84004,0.57883,0.84305
37,0.13507,0.94026,0.0,0.0,0.0,0.0,0.94,1.07533,0.8423,0.58645,0.84305
38,0.1337,0.93959,0.0,0.0,0.0,0.0,0.94,1.07328,0.84232,0.58153,0.84305
39,0.13394,0.94066,0.0,0.0,0.0,0.0,0.94,1.07461,0.84259,0.5733,0.84305
40,0.13271,0.93885,0.0,0.0,0.0,0.0,0.94,1.07156,0.84198,0.57602,0.84305
41,0.13264,0.93974,0.0,0.0,0.0,0.0,0.94,1.07238,0.84343,0.58661,0.84343
42,0.13245,0.94058,0.0,0.0,0.0,0.0,0.94,1.07304,0.84217,0.56783,0.84343
43,0.13119,0.93917,0.0,0.0,0.0,0.0,0.94,1.07037,0.84391,0.57736,0.84391
44,0.1316,0.93938,0.0,0.0,0.0,0.0,0.94,1.07098,0.8434,0.58438,0.84391
45,0.13144,0.94005,0.0,0.0,0.0,0.0,0.94,1.07148,0.84199,0.5831,0.84391
46,0.13221,0.93972,0.0,0.0,0.0,0.0,0.94,1.07193,0.84332,0.58146,0.84391
47,0.13268,0.94113,0.0,0.0,0.0,0.0,0.94,1.0738,0.84376,0.58248,0.84391
48,0.13182,0.93952,0.0,0.0,0.0,0.0,0.94,1.07134,0.84352,0.57398,0.84391
49,0.13032,0.93996,0.0,0.0,0.0,0.0,0.94,1.07028,0.84305,0.57764,0.84391
50,0.13015,0.93956,0.0,0.0,0.0,0.0,0.94,1.06971,0.84288,0.5912,0.84391
51,0.13053,0.94047,0.0,0.0,0.0,0.0,0.94,1.071,0.84359,0.58414,0.84391
52,0.1301,0.93974,0.0,0.0,0.0,0.0,0.94,1.06984,0.8442,0.57877,0.8442
53,0.12907,0.93836,0.0,0.0,0.0,0.0,0.94,1.06743,0.84373,0.58036,0.8442
54,0.12953,0.93979,0.0,0.0,0.0,0.0,0.94,1.06932,0.84315,0.58279,0.8442
55,0.12946,0.93946,0.0,0.0,0.0,0.0,0.94,1.06891,0.84356,0.5757,0.8442
56,0.1295,0.93985,0.0,0.0,0.0,0.0,0.94,1.06935,0.84427,0.5774,0.84427
57,0.12952,0.94018,0.0,0.0,0.0,0.0,0.94,1.0697,0.8434,0.58202,0.84427
58,0.12994,0.93935,0.0,0.0,0.0,0.0,0.94,1.06928,0.84323,0.57868,0.84427
59,0.12856,0.93872,0.0,0.0,0.0,0.0,0.94,1.06727,0.84486,0.57495,0.84486
60,0.1294,0.93968,0.0,0.0,0.0,0.0,0.94,1.06908,0.84377,0.57608,0.84486
61,0.12891,0.9392,0.0,0.0,0.0,0.0,0.94,1.06811,0.84374,0.5818,0.84486
62,0.12893,0.93925,0.0,0.0,0.0,0.0,0.94,1.06819,0.84349,0.58707,0.84486
63,0.12848,0.93887,0.0,0.0,0.0,0.0,0.94,1.06734,0.84445,0.58774,0.84486
64,0.12844,0.93872,0.0,0.0,0.0,0.0,0.94,1.06716,0.84411,0.58756,0.84486
65,0.12863,0.93961,0.0,0.0,0.0,0.0,0.94,1.06824,0.84352,0.57686,0.84486
66,0.12866,0.93867,0.0,0.0,0.0,0.0,0.94,1.06733,0.84435,0.57717,0.84486
67,0.12846,0.93914,0.0,0.0,0.0,0.0,0.94,1.0676,0.84486,0.5882,0.84486
68,0.12803,0.93931,0.0,0.0,0.0,0.0,0.94,1.06734,0.84426,0.58143,0.84486
69,0.12825,0.93841,0.0,0.0,0.0,0.0,0.94,1.06666,0.84495,0.58153,0.84495
70,0.12802,0.93871,0.0,0.0,0.0,0.0,0.94,1.06673,0.84501,0.57692,0.84501
71,0.12802,0.93901,0.0,0.0,0.0,0.0,0.94,1.06702,0.8441,0.57822,0.84501
72,0.12783,0.93869,0.0,0.0,0.0,0.0,0.94,1.06652,0.84457,0.58563,0.84501
73,0.12779,0.93894,0.0,0.0,0.0,0.0,0.94,1.06673,0.84442,0.58281,0.84501
74,0.12774,0.93909,0.0,0.0,0.0,0.0,0.94,1.06683,0.84539,0.58696,0.84539
75,0.12818,0.93904,0.0,0.0,0.0,0.0,0.94,1.06722,0.84458,0.58256,0.84539
76,0.12766,0.93871,0.0,0.0,0.0,0.0,0.94,1.06638,0.84482,0.58084,0.84539
77,0.12775,0.9383,0.0,0.0,0.0,0.0,0.94,1.06605,0.84485,0.58187,0.84539
78,0.1276,0.93899,0.0,0.0,0.0,0.0,0.94,1.06659,0.84471,0.57722,0.84539
79,0.12741,0.93902,0.0,0.0,0.0,0.0,0.94,1.06643,0.84448,0.58258,0.84539
80,0.12783,0.93841,0.0,0.0,0.0,0.0,0.94,1.06624,0.84483,0.57791,0.84539
81,0.1276,0.93847,0.0,0.0,0.0,0.0,0.94,1.06607,0.84475,0.58289,0.84539
82,0.12736,0.93868,0.0,0.0,0.0,0.0,0.94,1.06603,0.84441,0.58347,0.84539
83,0.12752,0.93893,0.0,0.0,0.0,0.0,0.94,1.06645,0.84467,0.58135,0.84539
84,0.12725,0.93802,0.0,0.0,0.0,0.0,0.94,1.06528,0.84468,0.58349,0.84539
85,0.12732,0.93816,0.0,0.0,0.0,0.0,0.94,1.06548,0.84456,0.57989,0.84539
86,0.12748,0.9377,0.0,0.0,0.0,0.0,0.94,1.06518,0.84475,0.58248,0.84539
87,0.12694,0.93922,0.0,0.0,0.0,0.0,0.94,1.06616,0.84485,0.57974,0.84539
88,0.12714,0.93724,0.0,0.0,0.0,0.0,0.94,1.06438,0.84461,0.58193,0.84539
89,0.12721,0.93903,0.0,0.0,0.0,0.0,0.94,1.06624,0.84493,0.58021,0.84539
90,0.12759,0.93825,0.0,0.0,0.0,0.0,0.94,1.06584,0.84475,0.58123,0.84539
91,0.1272,0.93845,0.0,0.0,0.0,0.0,0.94,1.06565,0.8448,0.58133,0.84539
92,0.12715,0.93864,0.0,0.0,0.0,0.0,0.94,1.06579,0.84473,0.58223,0.84539
93,0.12715,0.93859,0.0,0.0,0.0,0.0,0.94,1.06574,0.84476,0.58083,0.84539
94,0.12696,0.93794,0.0,0.0,0.0,0.0,0.94,1.0649,0.84483,0.58012,0.84539
95,0.12746,0.93812,0.0,0.0,0.0,0.0,0.94,1.06558,0.84478,0.58173,0.84539
96,0.12699,0.93876,0.0,0.0,0.0,0.0,0.94,1.06575,0.84474,0.57961,0.84539
97,0.12697,0.93833,0.0,0.0,0.0,0.0,0.94,1.0653,0.84469,0.58075,0.84539
98,0.12739,0.93801,0.0,0.0,0.0,0.0,0.94,1.0654,0.84482,0.58166,0.84539
99,0.12686,0.93781,0.0,0.0,0.0,0.0,0.94,1.06467,0.8447,0.58004,0.84539
100,0.12695,0.93791,0.0,0.0,0.0,0.0,0.94,1.06486,0.84477,0.58155,0.84539
