epoch,bce,kd,crf,feat,att,label_corr,akd_weight,total,val_auc,val_f1,best_val_auc
33,0.07866,0.50238,0.0,0.0,0.0,0.0,0.6005,0.58105,0.82763,0.57512,0.84109
34,0.07865,0.50159,0.0,0.0,0.0,0.0,0.6002,0.58024,0.82568,0.56111,0.84109
35,0.07723,0.50212,0.0,0.0,0.0,0.0,0.6001,0.57934,0.83123,0.57081,0.84109
36,0.07695,0.50184,0.0,0.0,0.0,0.0,0.6,0.57879,0.82885,0.57685,0.84109
37,0.07648,0.50181,0.0,0.0,0.0,0.0,0.6003,0.57829,0.82677,0.56337,0.84109
38,0.07606,0.50132,0.0,0.0,0.0,0.0,0.6005,0.57738,0.82941,0.57225,0.84109
39,0.07506,0.50132,0.0,0.0,0.0,0.0,0.5999,0.57638,0.82884,0.55981,0.84109
40,0.07446,0.50046,0.0,0.0,0.0,0.0,0.6005,0.57492,0.82948,0.56939,0.84109
41,0.07403,0.50092,0.0,0.0,0.0,0.0,0.6005,0.57495,0.82933,0.56981,0.84109
42,0.0744,0.50109,0.0,0.0,0.0,0.0,0.6002,0.57549,0.83002,0.56363,0.84109
43,0.07358,0.50068,0.0,0.0,0.0,0.0,0.6007,0.57426,0.82993,0.56902,0.84109
44,0.07367,0.50058,0.0,0.0,0.0,0.0,0.6003,0.57425,0.82906,0.57409,0.84109
45,0.07343,0.50071,0.0,0.0,0.0,0.0,0.6004,0.57414,0.8296,0.56708,0.84109
46,0.07405,0.50063,0.0,0.0,0.0,0.0,0.6002,0.57468,0.83017,0.57086,0.84109
47,0.07417,0.50163,0.0,0.0,0.0,0.0,0.6002,0.57581,0.83248,0.56927,0.84109
48,0.07401,0.50063,0.0,0.0,0.0,0.0,0.6004,0.57465,0.82873,0.55639,0.84109
49,0.07324,0.50051,0.0,0.0,0.0,0.0,0.6002,0.57375,0.83101,0.57077,0.84109
50,0.07252,0.50049,0.0,0.0,0.0,0.0,0.6004,0.573,0.83125,0.56952,0.84109
51,0.07289,0.5003,0.0,0.0,0.0,0.0,0.6,0.5732,0.82967,0.57431,0.84109
52,0.07236,0.50015,0.0,0.0,0.0,0.0,0.6001,0.57252,0.83114,0.56636,0.84109
53,0.07182,0.49951,0.0,0.0,0.0,0.0,0.6006,0.57133,0.83065,0.56039,0.84109
54,0.07208,0.50009,0.0,0.0,0.0,0.0,0.6002,0.57217,0.83073,0.56754,0.84109
55,0.07176,0.50025,0.0,0.0,0.0,0.0,0.6003,0.57202,0.82927,0.56144,0.84109
56,0.0721,0.49958,0.0,0.0,0.0,0.0,0.6,0.57168,0.83083,0.57091,0.84109
57,0.07192,0.50003,0.0,0.0,0.0,0.0,0.6001,0.57195,0.8313,0.56361,0.84109
58,0.07226,0.49965,0.0,0.0,0.0,0.0,0.6003,0.57191,0.83067,0.56487,0.84109
59,0.07127,0.49981,0.0,0.0,0.0,0.0,0.6006,0.57107,0.83059,0.55764,0.84109
60,0.07174,0.49967,0.0,0.0,0.0,0.0,0.6001,0.57142,0.83161,0.56542,0.84109
61,0.07148,0.49973,0.0,0.0,0.0,0.0,0.6004,0.57121,0.83016,0.56363,0.84109
62,0.07169,0.49937,0.0,0.0,0.0,0.0,0.6003,0.57106,0.83037,0.56671,0.84109
63,0.07105,0.49956,0.0,0.0,0.0,0.0,0.6005,0.57062,0.83103,0.56409,0.84109
64,0.07133,0.49931,0.0,0.0,0.0,0.0,0.6003,0.57064,0.83172,0.56778,0.84109
65,0.07149,0.49958,0.0,0.0,0.0,0.0,0.6002,0.57107,0.83099,0.56521,0.84109
66,0.07136,0.49947,0.0,0.0,0.0,0.0,0.6005,0.57083,0.8301,0.56568,0.84109
67,0.07124,0.49932,0.0,0.0,0.0,0.0,0.6003,0.57057,0.83118,0.5711,0.84109
68,0.07099,0.49928,0.0,0.0,0.0,0.0,0.6002,0.57027,0.83063,0.56257,0.84109
69,0.07089,0.49877,0.0,0.0,0.0,0.0,0.6002,0.56966,0.83118,0.56649,0.84109
70,0.0709,0.49926,0.0,0.0,0.0,0.0,0.6006,0.57016,0.83176,0.56037,0.84109
71,0.07092,0.49918,0.0,0.0,0.0,0.0,0.6003,0.57009,0.83129,0.56504,0.84109
72,0.07064,0.49901,0.0,0.0,0.0,0.0,0.6002,0.56965,0.83161,0.56823,0.84109
73,0.07087,0.49912,0.0,0.0,0.0,0.0,0.6002,0.56999,0.83118,0.56912,0.84109
74,0.07079,0.49914,0.0,0.0,0.0,0.0,0.6002,0.56993,0.83125,0.56864,0.84109
75,0.07076,0.49938,0.0,0.0,0.0,0.0,0.6003,0.57014,0.83129,0.56476,0.84109
76,0.07085,0.49918,0.0,0.0,0.0,0.0,0.6005,0.57003,0.83088,0.56935,0.84109
77,0.07065,0.49896,0.0,0.0,0.0,0.0,0.6005,0.56962,0.83036,0.56854,0.84109
78,0.07079,0.49908,0.0,0.0,0.0,0.0,0.6002,0.56987,0.83138,0.56668,0.84109
79,0.07048,0.49927,0.0,0.0,0.0,0.0,0.6003,0.56975,0.83075,0.57066,0.84109
80,0.0708,0.4989,0.0,0.0,0.0,0.0,0.6004,0.5697,0.83129,0.56476,0.84109
81,0.0706,0.4987,0.0,0.0,0.0,0.0,0.6002,0.5693,0.83079,0.56736,0.84109
82,0.07054,0.49872,0.0,0.0,0.0,0.0,0.6003,0.56926,0.83056,0.56613,0.84109
83,0.07053,0.49912,0.0,0.0,0.0,0.0,0.6003,0.56965,0.83106,0.56826,0.84109
84,0.07048,0.49868,0.0,0.0,0.0,0.0,0.6006,0.56916,0.83127,0.56639,0.84109
85,0.0705,0.49878,0.0,0.0,0.0,0.0,0.6004,0.56928,0.83067,0.56577,0.84109
86,0.07055,0.4988,0.0,0.0,0.0,0.0,0.6008,0.56936,0.83111,0.56792,0.84109
87,0.07034,0.49906,0.0,0.0,0.0,0.0,0.6002,0.5694,0.83106,0.56666,0.84109
88,0.07017,0.49841,0.0,0.0,0.0,0.0,0.6006,0.56858,0.83094,0.57024,0.84109
89,0.07052,0.49887,0.0,0.0,0.0,0.0,0.6002,0.56939,0.83057,0.56701,0.84109
90,0.0706,0.49878,0.0,0.0,0.0,0.0,0.6005,0.56938,0.83087,0.56745,0.84109
91,0.0704,0.49868,0.0,0.0,0.0,0.0,0.6003,0.56908,0.83096,0.56879,0.84109
92,0.07041,0.49894,0.0,0.0,0.0,0.0,0.6003,0.56935,0.83104,0.56959,0.84109
93,0.07031,0.49872,0.0,0.0,0.0,0.0,0.6002,0.56903,0.83105,0.56757,0.84109
94,0.07038,0.49838,0.0,0.0,0.0,0.0,0.6005,0.56876,0.83111,0.56559,0.84109
95,0.07045,0.4988,0.0,0.0,0.0,0.0,0.6004,0.56925,0.83114,0.56679,0.84109
96,0.07025,0.49872,0.0,0.0,0.0,0.0,0.6001,0.56897,0.83117,0.56803,0.84109
97,0.0702,0.49864,0.0,0.0,0.0,0.0,0.6003,0.56884,0.83112,0.5691,0.84109
98,0.07061,0.49883,0.0,0.0,0.0,0.0,0.6006,0.56944,0.83087,0.56779,0.84109
99,0.07022,0.49859,0.0,0.0,0.0,0.0,0.6006,0.56881,0.83094,0.56626,0.84109
100,0.07019,0.49868,0.0,0.0,0.0,0.0,0.6006,0.56887,0.83111,0.56891,0.84109
