epoch,bce,kd,crf,feat,att,label_corr,akd_weight,total,val_auc,val_f1,best_val_auc
52,0.26537,0.13121,0.0,0.0,0.0,0.0,0.0,0.39658,0.84918,0.58882,0.84995
53,0.26218,0.12978,0.0,0.0,0.0,0.0,0.0,0.39196,0.84798,0.59104,0.84995
54,0.26326,0.13154,0.0,0.0,0.0,0.0,0.0,0.39479,0.84782,0.59871,0.84995
55,0.2632,0.13094,0.0,0.0,0.0,0.0,0.0,0.39414,0.84786,0.58936,0.84995
56,0.26222,0.13214,0.0,0.0,0.0,0.0,0.0,0.39436,0.84882,0.59077,0.84995
57,0.26218,0.13241,0.0,0.0,0.0,0.0,0.0,0.3946,0.8481,0.58408,0.84995
58,0.2623,0.13268,0.0,0.0,0.0,0.0,0.0,0.39498,0.84811,0.58883,0.84995
59,0.25994,0.13063,0.0,0.0,0.0,0.0,0.0,0.39057,0.84783,0.59332,0.84995
60,0.26102,0.1327,0.0,0.0,0.0,0.0,0.0,0.39372,0.84878,0.58875,0.84995
61,0.25988,0.13137,0.0,0.0,0.0,0.0,0.0,0.39125,0.84852,0.58956,0.84995
62,0.25962,0.13134,0.0,0.0,0.0,0.0,0.0,0.39096,0.84814,0.58902,0.84995
63,0.25908,0.13058,0.0,0.0,0.0,0.0,0.0,0.38965,0.84817,0.58885,0.84995
64,0.25894,0.12963,0.0,0.0,0.0,0.0,0.0,0.38857,0.84861,0.59375,0.84995
65,0.25894,0.13164,0.0,0.0,0.0,0.0,0.0,0.39059,0.84767,0.59033,0.84995
66,0.25834,0.13037,0.0,0.0,0.0,0.0,0.0,0.38871,0.84842,0.58738,0.84995
67,0.25821,0.13079,0.0,0.0,0.0,0.0,0.0,0.389,0.84823,0.5948,0.84995
68,0.25797,0.1291,0.0,0.0,0.0,0.0,0.0,0.38707,0.84792,0.59347,0.84995
69,0.25739,0.12783,0.0,0.0,0.0,0.0,0.0,0.38521,0.84906,0.58949,0.84995
70,0.25713,0.13052,0.0,0.0,0.0,0.0,0.0,0.38765,0.84765,0.59454,0.84995
71,0.25729,0.12962,0.0,0.0,0.0,0.0,0.0,0.38691,0.84809,0.5917,0.84995
72,0.25624,0.12886,0.0,0.0,0.0,0.0,0.0,0.38509,0.84834,0.59413,0.84995
73,0.25674,0.12832,0.0,0.0,0.0,0.0,0.0,0.38507,0.84822,0.59117,0.84995
74,0.25637,0.12829,0.0,0.0,0.0,0.0,0.0,0.38466,0.84827,0.59208,0.84995
75,0.25694,0.13087,0.0,0.0,0.0,0.0,0.0,0.38781,0.84831,0.59103,0.84995
76,0.25646,0.12889,0.0,0.0,0.0,0.0,0.0,0.38535,0.84854,0.58819,0.84995
77,0.2562,0.12844,0.0,0.0,0.0,0.0,0.0,0.38464,0.84853,0.58771,0.84995
78,0.25609,0.12822,0.0,0.0,0.0,0.0,0.0,0.38431,0.84832,0.59004,0.84995
79,0.25596,0.12831,0.0,0.0,0.0,0.0,0.0,0.38426,0.8481,0.59233,0.84995
80,0.25602,0.12772,0.0,0.0,0.0,0.0,0.0,0.38374,0.84855,0.58899,0.84995
81,0.2558,0.1265,0.0,0.0,0.0,0.0,0.0,0.3823,0.84872,0.59152,0.84995
82,0.2554,0.1273,0.0,0.0,0.0,0.0,0.0,0.3827,0.84822,0.59223,0.84995
83,0.25584,0.12745,0.0,0.0,0.0,0.0,0.0,0.3833,0.8484,0.58963,0.84995
84,0.25502,0.12657,0.0,0.0,0.0,0.0,0.0,0.38159,0.84834,0.59002,0.84995
85,0.25564,0.12531,0.0,0.0,0.0,0.0,0.0,0.38095,0.84827,0.59077,0.84995
86,0.255,0.12752,0.0,0.0,0.0,0.0,0.0,0.38253,0.84868,0.59114,0.84995
87,0.25484,0.12724,0.0,0.0,0.0,0.0,0.0,0.38208,0.84853,0.59196,0.84995
88,0.25438,0.12541,0.0,0.0,0.0,0.0,0.0,0.37979,0.84843,0.5913,0.84995
89,0.25522,0.12668,0.0,0.0,0.0,0.0,0.0,0.3819,0.84842,0.59137,0.84995
90,0.25568,0.12611,0.0,0.0,0.0,0.0,0.0,0.38179,0.8485,0.59231,0.84995
91,0.25496,0.12543,0.0,0.0,0.0,0.0,0.0,0.38039,0.84866,0.59175,0.84995
92,0.25455,0.12567,0.0,0.0,0.0,0.0,0.0,0.38022,0.84847,0.59188,0.84995
93,0.25503,0.12549,0.0,0.0,0.0,0.0,0.0,0.38052,0.84843,0.59315,0.84995
94,0.25426,0.12536,0.0,0.0,0.0,0.0,0.0,0.37962,0.84853,0.59216,0.84995
95,0.25503,0.12557,0.0,0.0,0.0,0.0,0.0,0.3806,0.8485,0.59122,0.84995
96,0.25468,0.12504,0.0,0.0,0.0,0.0,0.0,0.37972,0.84851,0.59257,0.84995
97,0.2545,0.12435,0.0,0.0,0.0,0.0,0.0,0.37885,0.84851,0.59186,0.84995
98,0.25512,0.12453,0.0,0.0,0.0,0.0,0.0,0.37965,0.84846,0.59198,0.84995
99,0.25428,0.12433,0.0,0.0,0.0,0.0,0.0,0.37861,0.84842,0.59186,0.84995
100,0.25461,0.12439,0.0,0.0,0.0,0.0,0.0,0.379,0.84846,0.59169,0.84995
