epoch,bce,kd,crf,feat,att,label_corr,akd_weight,total,val_auc,val_f1,best_val_auc
35,0.14018,0.9991,0.0,0.0,0.0,0.000392,0.0,1.13928,0.83922,0.58707,0.84336
36,0.1401,0.99981,0.0,0.0,0.0,0.000393,0.0,1.13991,0.83845,0.57382,0.84336
37,0.14041,0.999,0.0,0.0,0.0,0.00039,0.0,1.13941,0.83811,0.57885,0.84336
38,0.13895,0.9986,0.0,0.0,0.0,0.000391,0.0,1.13755,0.83851,0.57306,0.84336
39,0.13909,0.99965,0.0,0.0,0.0,0.0004,0.0,1.13874,0.84076,0.57033,0.84336
40,0.13775,0.99755,0.0,0.0,0.0,0.00039,0.0,1.1353,0.83972,0.57194,0.84336
41,0.13704,0.99883,0.0,0.0,0.0,0.000396,0.0,1.13587,0.84027,0.57279,0.84336
42,0.13718,0.99962,0.0,0.0,0.0,0.000396,0.0,1.13681,0.84014,0.57065,0.84336
43,0.13584,0.99795,0.0,0.0,0.0,0.000398,0.0,1.1338,0.83985,0.56981,0.84336
44,0.13622,0.9983,0.0,0.0,0.0,0.000394,0.0,1.13452,0.83919,0.57054,0.84336
45,0.13609,0.99906,0.0,0.0,0.0,0.000397,0.0,1.13515,0.83927,0.57681,0.84336
46,0.13674,0.99881,0.0,0.0,0.0,0.000401,0.0,1.13555,0.8405,0.57776,0.84336
47,0.13745,1.00007,0.0,0.0,0.0,0.000397,0.0,1.13752,0.83878,0.57848,0.84336
48,0.13676,0.99832,0.0,0.0,0.0,0.000391,0.0,1.13509,0.84085,0.56683,0.84336
49,0.13502,0.99904,0.0,0.0,0.0,0.000401,0.0,1.13407,0.83991,0.57454,0.84336
50,0.13465,0.99854,0.0,0.0,0.0,0.000399,0.0,1.13319,0.83997,0.57356,0.84336
51,0.13502,0.9995,0.0,0.0,0.0,0.000396,0.0,1.13452,0.84064,0.57216,0.84336
52,0.13444,0.99874,0.0,0.0,0.0,0.000396,0.0,1.13319,0.84151,0.57299,0.84336
53,0.13361,0.99716,0.0,0.0,0.0,0.000399,0.0,1.13076,0.84015,0.57342,0.84336
54,0.13397,0.99883,0.0,0.0,0.0,0.000398,0.0,1.13281,0.83995,0.57776,0.84336
55,0.13394,0.99839,0.0,0.0,0.0,0.0004,0.0,1.13234,0.84032,0.57232,0.84336
56,0.13403,0.99881,0.0,0.0,0.0,0.0004,0.0,1.13285,0.84074,0.57224,0.84336
57,0.13408,0.99914,0.0,0.0,0.0,0.000397,0.0,1.13322,0.84037,0.57489,0.84336
58,0.13426,0.99832,0.0,0.0,0.0,0.000399,0.0,1.13258,0.84067,0.56933,0.84336
59,0.133,0.99759,0.0,0.0,0.0,0.000401,0.0,1.13059,0.84133,0.56783,0.84336
60,0.13371,0.99887,0.0,0.0,0.0,0.000396,0.0,1.13258,0.84074,0.57123,0.84336
61,0.13349,0.998,0.0,0.0,0.0,0.000403,0.0,1.1315,0.84021,0.57204,0.84336
62,0.13335,0.99829,0.0,0.0,0.0,0.000396,0.0,1.13164,0.84074,0.57435,0.84336
63,0.13305,0.99771,0.0,0.0,0.0,0.000402,0.0,1.13076,0.8411,0.57325,0.84336
64,0.13299,0.99774,0.0,0.0,0.0,0.000398,0.0,1.13073,0.84098,0.57649,0.84336
65,0.13315,0.99865,0.0,0.0,0.0,0.000399,0.0,1.1318,0.84095,0.57595,0.84336
66,0.13318,0.99761,0.0,0.0,0.0,0.000398,0.0,1.13079,0.84111,0.57226,0.84336
67,0.13289,0.99806,0.0,0.0,0.0,0.000402,0.0,1.13095,0.8409,0.57957,0.84336
68,0.13248,0.99833,0.0,0.0,0.0,0.0004,0.0,1.13082,0.84095,0.57242,0.84336
69,0.1326,0.99747,0.0,0.0,0.0,0.000402,0.0,1.13008,0.84118,0.57409,0.84336
70,0.13255,0.99755,0.0,0.0,0.0,0.0004,0.0,1.1301,0.84116,0.56961,0.84336
71,0.13233,0.99811,0.0,0.0,0.0,0.000402,0.0,1.13045,0.8408,0.57346,0.84336
72,0.13232,0.99764,0.0,0.0,0.0,0.000401,0.0,1.12996,0.84088,0.57858,0.84336
73,0.13228,0.99786,0.0,0.0,0.0,0.000403,0.0,1.13015,0.84078,0.57195,0.84336
74,0.13214,0.99812,0.0,0.0,0.0,0.000399,0.0,1.13027,0.84142,0.5766,0.84336
75,0.13262,0.99798,0.0,0.0,0.0,0.000402,0.0,1.1306,0.84102,0.57284,0.84336
76,0.1321,0.99757,0.0,0.0,0.0,0.0004,0.0,1.12967,0.8408,0.57465,0.84336
77,0.13214,0.9973,0.0,0.0,0.0,0.000402,0.0,1.12944,0.84088,0.57395,0.84336
78,0.13207,0.99793,0.0,0.0,0.0,0.0004,0.0,1.13001,0.84082,0.57055,0.84336
79,0.13173,0.99805,0.0,0.0,0.0,0.000405,0.0,1.12978,0.84077,0.5739,0.84336
80,0.13223,0.99741,0.0,0.0,0.0,0.000399,0.0,1.12964,0.84121,0.5709,0.84336
81,0.13202,0.99736,0.0,0.0,0.0,0.000402,0.0,1.12939,0.841,0.57129,0.84336
82,0.13176,0.99763,0.0,0.0,0.0,0.000403,0.0,1.1294,0.84069,0.56988,0.84336
83,0.13193,0.99785,0.0,0.0,0.0,0.000403,0.0,1.12979,0.84108,0.5723,0.84336
84,0.1317,0.99694,0.0,0.0,0.0,0.000397,0.0,1.12865,0.84093,0.56981,0.84336
85,0.13175,0.99713,0.0,0.0,0.0,0.000403,0.0,1.12888,0.84077,0.57033,0.84336
86,0.13189,0.99663,0.0,0.0,0.0,0.0004,0.0,1.12852,0.84096,0.57269,0.84336
87,0.13133,0.99819,0.0,0.0,0.0,0.000408,0.0,1.12952,0.84098,0.57252,0.84336
88,0.13157,0.9961,0.0,0.0,0.0,0.0004,0.0,1.12767,0.8409,0.56854,0.84336
89,0.13157,0.99806,0.0,0.0,0.0,0.000403,0.0,1.12962,0.84107,0.56951,0.84336
90,0.13202,0.99716,0.0,0.0,0.0,0.000401,0.0,1.12918,0.84091,0.57053,0.84336
91,0.13156,0.99734,0.0,0.0,0.0,0.000397,0.0,1.1289,0.84102,0.57135,0.84336
92,0.13159,0.99757,0.0,0.0,0.0,0.000402,0.0,1.12916,0.84089,0.57321,0.84336
93,0.13159,0.9975,0.0,0.0,0.0,0.000403,0.0,1.1291,0.84098,0.57158,0.84336
94,0.13131,0.99696,0.0,0.0,0.0,0.000398,0.0,1.12827,0.84095,0.56925,0.84336
95,0.13179,0.99715,0.0,0.0,0.0,0.000403,0.0,1.12894,0.841,0.57089,0.84336
96,0.13138,0.99779,0.0,0.0,0.0,0.000404,0.0,1.12918,0.84099,0.57177,0.84336
97,0.13137,0.99725,0.0,0.0,0.0,0.000403,0.0,1.12863,0.84093,0.571,0.84336
98,0.13176,0.99694,0.0,0.0,0.0,0.0004,0.0,1.12871,0.84094,0.57406,0.84336
99,0.13127,0.99672,0.0,0.0,0.0,0.000402,0.0,1.12799,0.84086,0.57018,0.84336
100,0.13135,0.99686,0.0,0.0,0.0,0.000401,0.0,1.12821,0.84094,0.57131,0.84336
