epoch,bce,kd,crf,feat,att,label_corr,akd_weight,total,val_auc,val_f1,best_val_auc
40,0.13722,0.99776,0.0,0.0,0.0,0.000392,0.0,1.13498,0.83751,0.58598,0.84464
41,0.13742,0.9986,0.0,0.0,0.0,0.000395,0.0,1.13602,0.83859,0.57774,0.84464
42,0.13715,0.99959,0.0,0.0,0.0,0.000396,0.0,1.13674,0.83787,0.57251,0.84464
43,0.13591,0.99798,0.0,0.0,0.0,0.000398,0.0,1.13389,0.83934,0.56934,0.84464
44,0.13626,0.99846,0.0,0.0,0.0,0.000394,0.0,1.13472,0.83862,0.58295,0.84464
45,0.13595,0.99904,0.0,0.0,0.0,0.000397,0.0,1.135,0.83743,0.58276,0.84464
46,0.13645,0.99878,0.0,0.0,0.0,0.000401,0.0,1.13523,0.83942,0.58988,0.84464
47,0.13737,0.99994,0.0,0.0,0.0,0.000396,0.0,1.13731,0.83871,0.58407,0.84464
48,0.13646,0.99848,0.0,0.0,0.0,0.000391,0.0,1.13494,0.83967,0.5736,0.84464
49,0.13502,0.99906,0.0,0.0,0.0,0.000402,0.0,1.13408,0.84009,0.58215,0.84464
50,0.13476,0.99846,0.0,0.0,0.0,0.000398,0.0,1.13322,0.83914,0.58523,0.84464
51,0.13514,0.99951,0.0,0.0,0.0,0.000396,0.0,1.13465,0.8396,0.57742,0.84464
52,0.13455,0.99878,0.0,0.0,0.0,0.000396,0.0,1.13332,0.84054,0.57821,0.84464
53,0.13359,0.99718,0.0,0.0,0.0,0.000399,0.0,1.13076,0.83879,0.58388,0.84464
54,0.13397,0.99875,0.0,0.0,0.0,0.000398,0.0,1.13273,0.83902,0.5871,0.84464
55,0.13388,0.9984,0.0,0.0,0.0,0.000401,0.0,1.13227,0.83935,0.57856,0.84464
56,0.13411,0.9988,0.0,0.0,0.0,0.0004,0.0,1.13291,0.83952,0.58018,0.84464
57,0.13406,0.99912,0.0,0.0,0.0,0.000397,0.0,1.13319,0.83935,0.58181,0.84464
58,0.13431,0.99836,0.0,0.0,0.0,0.000399,0.0,1.13267,0.83912,0.58102,0.84464
59,0.13296,0.99766,0.0,0.0,0.0,0.000403,0.0,1.13062,0.84002,0.57968,0.84464
60,0.1338,0.99873,0.0,0.0,0.0,0.000395,0.0,1.13253,0.83975,0.57703,0.84464
61,0.13331,0.99809,0.0,0.0,0.0,0.000403,0.0,1.13139,0.83934,0.58372,0.84464
62,0.13343,0.99828,0.0,0.0,0.0,0.000396,0.0,1.13172,0.83919,0.58522,0.84464
63,0.13305,0.99769,0.0,0.0,0.0,0.000402,0.0,1.13073,0.83985,0.58835,0.84464
64,0.13295,0.99775,0.0,0.0,0.0,0.000399,0.0,1.1307,0.8399,0.58568,0.84464
65,0.13308,0.99863,0.0,0.0,0.0,0.000399,0.0,1.13171,0.83975,0.57736,0.84464
66,0.1331,0.99759,0.0,0.0,0.0,0.000399,0.0,1.13069,0.84025,0.57787,0.84464
67,0.13286,0.99807,0.0,0.0,0.0,0.000402,0.0,1.13094,0.83912,0.58751,0.84464
68,0.13247,0.99838,0.0,0.0,0.0,0.0004,0.0,1.13086,0.83996,0.58435,0.84464
69,0.13262,0.99749,0.0,0.0,0.0,0.000403,0.0,1.13011,0.84056,0.58408,0.84464
70,0.13262,0.99755,0.0,0.0,0.0,0.0004,0.0,1.13018,0.84044,0.57892,0.84464
71,0.13244,0.99801,0.0,0.0,0.0,0.000402,0.0,1.13045,0.83965,0.57903,0.84464
72,0.13219,0.99774,0.0,0.0,0.0,0.000402,0.0,1.12992,0.84023,0.58831,0.84464
73,0.13232,0.99782,0.0,0.0,0.0,0.000403,0.0,1.13014,0.83994,0.58224,0.84464
74,0.13209,0.99815,0.0,0.0,0.0,0.000399,0.0,1.13023,0.84038,0.58616,0.84464
75,0.1326,0.99796,0.0,0.0,0.0,0.000402,0.0,1.13056,0.83978,0.58262,0.84464
76,0.13207,0.9976,0.0,0.0,0.0,0.0004,0.0,1.12967,0.84008,0.58295,0.84464
77,0.13212,0.9973,0.0,0.0,0.0,0.000402,0.0,1.12943,0.83979,0.57952,0.84464
78,0.13208,0.9979,0.0,0.0,0.0,0.0004,0.0,1.12998,0.8401,0.58185,0.84464
79,0.13174,0.99802,0.0,0.0,0.0,0.000405,0.0,1.12976,0.8397,0.58223,0.84464
80,0.13218,0.99741,0.0,0.0,0.0,0.000399,0.0,1.12959,0.8402,0.58155,0.84464
81,0.13193,0.99745,0.0,0.0,0.0,0.000403,0.0,1.12938,0.83993,0.58086,0.84464
82,0.13181,0.99758,0.0,0.0,0.0,0.000403,0.0,1.12939,0.83987,0.58159,0.84464
83,0.13194,0.99785,0.0,0.0,0.0,0.000404,0.0,1.12979,0.84016,0.57767,0.84464
84,0.13169,0.99696,0.0,0.0,0.0,0.000396,0.0,1.12865,0.83997,0.5808,0.84464
85,0.13175,0.99713,0.0,0.0,0.0,0.000403,0.0,1.12889,0.83983,0.5804,0.84464
86,0.1319,0.99661,0.0,0.0,0.0,0.000399,0.0,1.12851,0.83997,0.58039,0.84464
87,0.13136,0.99816,0.0,0.0,0.0,0.000407,0.0,1.12952,0.84016,0.58037,0.84464
88,0.13149,0.99615,0.0,0.0,0.0,0.0004,0.0,1.12764,0.83994,0.58038,0.84464
89,0.13155,0.99807,0.0,0.0,0.0,0.000404,0.0,1.12962,0.84014,0.57863,0.84464
90,0.13199,0.99715,0.0,0.0,0.0,0.0004,0.0,1.12915,0.84,0.58199,0.84464
91,0.13157,0.99733,0.0,0.0,0.0,0.000397,0.0,1.1289,0.84004,0.58166,0.84464
92,0.13157,0.99758,0.0,0.0,0.0,0.000402,0.0,1.12915,0.84,0.58415,0.84464
93,0.13157,0.99752,0.0,0.0,0.0,0.000403,0.0,1.12908,0.84005,0.58075,0.84464
94,0.13135,0.99691,0.0,0.0,0.0,0.000399,0.0,1.12826,0.84016,0.5795,0.84464
95,0.13177,0.99718,0.0,0.0,0.0,0.000402,0.0,1.12895,0.84016,0.58079,0.84464
96,0.13138,0.99778,0.0,0.0,0.0,0.000405,0.0,1.12916,0.84014,0.58047,0.84464
97,0.13141,0.99721,0.0,0.0,0.0,0.000403,0.0,1.12863,0.84006,0.58094,0.84464
98,0.13178,0.9969,0.0,0.0,0.0,0.0004,0.0,1.12868,0.84005,0.58192,0.84464
99,0.13126,0.99671,0.0,0.0,0.0,0.000402,0.0,1.12798,0.83992,0.58039,0.84464
100,0.13132,0.99688,0.0,0.0,0.0,0.000401,0.0,1.1282,0.84009,0.58102,0.84464
