epoch,bce,kd,crf,feat,total,val_auc,best_val_auc
60,0.27644,0.13482,0.0,0.0,0.41126,0.84861,0.84991
61,0.27518,0.13295,0.0,0.0,0.40813,0.8485,0.84991
62,0.27461,0.13325,0.0,0.0,0.40786,0.84845,0.84991
63,0.27443,0.13229,0.0,0.0,0.40672,0.84861,0.84991
64,0.27357,0.13047,0.0,0.0,0.40404,0.84869,0.84991
65,0.27426,0.13373,0.0,0.0,0.408,0.84774,0.84991
66,0.27325,0.13252,0.0,0.0,0.40577,0.84866,0.84991
67,0.27279,0.13244,0.0,0.0,0.40523,0.84859,0.84991
68,0.27227,0.1307,0.0,0.0,0.40296,0.84843,0.84991
69,0.27184,0.12883,0.0,0.0,0.40068,0.84887,0.84991
70,0.27124,0.13343,0.0,0.0,0.40467,0.84798,0.84991
71,0.27144,0.13124,0.0,0.0,0.40268,0.84899,0.84991
72,0.27022,0.12966,0.0,0.0,0.39988,0.84912,0.84991
73,0.27033,0.12965,0.0,0.0,0.39998,0.84854,0.84991
74,0.27023,0.12947,0.0,0.0,0.3997,0.84861,0.84991
75,0.27049,0.13269,0.0,0.0,0.40318,0.84862,0.84991
76,0.27026,0.13073,0.0,0.0,0.40099,0.84855,0.84991
77,0.26978,0.13017,0.0,0.0,0.39994,0.84874,0.84991
78,0.26982,0.1302,0.0,0.0,0.40002,0.8488,0.84991
79,0.2695,0.13033,0.0,0.0,0.39984,0.84834,0.84991
80,0.26935,0.12953,0.0,0.0,0.39889,0.84904,0.84991
81,0.26917,0.12817,0.0,0.0,0.39735,0.84868,0.84991
82,0.26855,0.12955,0.0,0.0,0.3981,0.84842,0.84991
83,0.26938,0.13003,0.0,0.0,0.39941,0.84859,0.84991
84,0.26837,0.12884,0.0,0.0,0.39721,0.84873,0.84991
85,0.26888,0.1271,0.0,0.0,0.39598,0.84829,0.84991
86,0.26834,0.12998,0.0,0.0,0.39832,0.84883,0.84991
87,0.26817,0.12934,0.0,0.0,0.39751,0.84887,0.84991
88,0.26748,0.12745,0.0,0.0,0.39494,0.84871,0.84991
89,0.26823,0.12942,0.0,0.0,0.39765,0.84868,0.84991
90,0.26864,0.12865,0.0,0.0,0.39728,0.84871,0.84991
91,0.26821,0.12766,0.0,0.0,0.39587,0.84884,0.84991
92,0.26744,0.12842,0.0,0.0,0.39586,0.84874,0.84991
93,0.26819,0.12797,0.0,0.0,0.39616,0.84869,0.84991
94,0.26716,0.12805,0.0,0.0,0.39521,0.84884,0.84991
95,0.2679,0.1283,0.0,0.0,0.3962,0.84869,0.84991
96,0.26747,0.12785,0.0,0.0,0.39532,0.84873,0.84991
97,0.26725,0.12732,0.0,0.0,0.39457,0.84875,0.84991
98,0.268,0.1277,0.0,0.0,0.3957,0.84869,0.84991
99,0.26713,0.12729,0.0,0.0,0.39442,0.84867,0.84991
100,0.26743,0.12756,0.0,0.0,0.39498,0.84872,0.84991
