epoch,bce,kd,crf,feat,total,val_auc,best_val_auc
78,0.267,0.15496,0.0,0.00237,0.42243,0.84821,0.84995
79,0.26647,0.15517,0.0,0.00236,0.42211,0.8478,0.84995
80,0.26652,0.1542,0.0,0.00237,0.42119,0.84853,0.84995
81,0.26619,0.15293,0.0,0.00237,0.4196,0.84804,0.84995
82,0.26571,0.15415,0.0,0.00236,0.42034,0.84805,0.84995
83,0.26637,0.15469,0.0,0.00236,0.42153,0.84805,0.84995
84,0.2655,0.15325,0.0,0.00236,0.41921,0.84806,0.84995
85,0.26592,0.15167,0.0,0.00236,0.41806,0.84782,0.84995
86,0.26529,0.15501,0.0,0.00236,0.42078,0.84835,0.84995
87,0.26529,0.15407,0.0,0.00236,0.41983,0.84828,0.84995
88,0.26448,0.15238,0.0,0.00236,0.41733,0.84809,0.84995
89,0.26528,0.15417,0.0,0.00236,0.41992,0.84819,0.84995
90,0.26563,0.15355,0.0,0.00236,0.41965,0.84806,0.84995
91,0.26516,0.15248,0.0,0.00236,0.41811,0.84825,0.84995
92,0.26454,0.15319,0.0,0.00236,0.41819,0.84808,0.84995
93,0.26514,0.15282,0.0,0.00236,0.41843,0.84806,0.84995
94,0.26427,0.1528,0.0,0.00236,0.41754,0.84818,0.84995
95,0.26488,0.15325,0.0,0.00236,0.4186,0.84804,0.84995
96,0.2645,0.15257,0.0,0.00236,0.41755,0.84806,0.84995
97,0.26435,0.15208,0.0,0.00236,0.4169,0.84808,0.84995
98,0.26503,0.15241,0.0,0.00236,0.41792,0.8481,0.84995
99,0.26413,0.15214,0.0,0.00236,0.41675,0.84806,0.84995
100,0.26448,0.15233,0.0,0.00236,0.41729,0.8481,0.84995
