epoch,bce,kd,crf,feat,total,val_auc,best_val_auc
75,0.26549,0.14762,0.0,0.0,0.41311,0.84498,0.84649
76,0.26582,0.14459,0.0,0.0,0.41042,0.84567,0.84649
77,0.26514,0.14485,0.0,0.0,0.41,0.84506,0.84649
78,0.26535,0.14434,0.0,0.0,0.40969,0.84539,0.84649
79,0.26486,0.14449,0.0,0.0,0.40935,0.84502,0.84649
80,0.26482,0.14391,0.0,0.0,0.40873,0.84598,0.84649
81,0.26423,0.14261,0.0,0.0,0.40684,0.84543,0.84649
82,0.2642,0.14354,0.0,0.0,0.40774,0.84538,0.84649
83,0.26455,0.14409,0.0,0.0,0.40864,0.84545,0.84649
84,0.26372,0.14272,0.0,0.0,0.40644,0.84529,0.84649
85,0.26414,0.14103,0.0,0.0,0.40517,0.84528,0.84649
86,0.26338,0.1449,0.0,0.0,0.40828,0.84572,0.84649
87,0.26356,0.14352,0.0,0.0,0.40707,0.84565,0.84649
88,0.26255,0.14216,0.0,0.0,0.4047,0.84555,0.84649
89,0.26346,0.14361,0.0,0.0,0.40707,0.84545,0.84649
90,0.26377,0.14313,0.0,0.0,0.4069,0.84532,0.84649
91,0.26313,0.14197,0.0,0.0,0.40511,0.84549,0.84649
92,0.26278,0.14271,0.0,0.0,0.4055,0.84535,0.84649
93,0.26314,0.14264,0.0,0.0,0.40577,0.84545,0.84649
94,0.26253,0.14225,0.0,0.0,0.40477,0.8455,0.84649
95,0.26295,0.14329,0.0,0.0,0.40624,0.84536,0.84649
96,0.26261,0.14227,0.0,0.0,0.40487,0.84545,0.84649
97,0.2625,0.14158,0.0,0.0,0.40408,0.84541,0.84649
98,0.26322,0.14206,0.0,0.0,0.40527,0.84546,0.84649
99,0.26214,0.14182,0.0,0.0,0.40396,0.84535,0.84649
100,0.26257,0.14194,0.0,0.0,0.40451,0.84544,0.84649
