epoch,bce,kd,crf,feat,total,val_auc,best_val_auc
91,0.27804,0.20763,0.0,0.0,0.48566,0.84891,0.84945
92,0.27714,0.20853,0.0,0.0,0.48566,0.84884,0.84945
93,0.27791,0.20819,0.0,0.0,0.4861,0.84889,0.84945
94,0.27692,0.20791,0.0,0.0,0.48483,0.84895,0.84945
95,0.27751,0.2088,0.0,0.0,0.48631,0.84882,0.84945
96,0.27719,0.20779,0.0,0.0,0.48499,0.8489,0.84945
97,0.27701,0.20713,0.0,0.0,0.48413,0.84891,0.84945
98,0.2777,0.20748,0.0,0.0,0.48518,0.84894,0.84945
99,0.27667,0.2071,0.0,0.0,0.48377,0.84891,0.84945
100,0.27713,0.2075,0.0,0.0,0.48463,0.84894,0.84945
