epoch,phase,loss_bce,loss_kd,loss_diff,val_auc,val_f1,best
58,2,0.2569963458706351,0.1331863396746271,1.000016971546061,0.848131774287108,0.5846637003095625,False
59,2,0.2573142766075976,0.13311811470810106,0.9999387614867267,0.8480777364999529,0.5875848563652731,False
60,2,0.2570365246604471,0.13137032858589115,0.9999408686862272,0.8494171400614882,0.5838597784558005,False
61,2,0.25573767108075757,0.130436858490986,0.9999091081759509,0.8483354442505364,0.5856067999931014,False
62,2,0.25634486009092894,0.13235880061984062,1.0002573027330286,0.8485886402434488,0.5853074142909999,False
63,2,0.255309534861761,0.13024334916297128,1.0002242344267227,0.8483195366808035,0.5872748414022542,False
64,2,0.2555529790766099,0.13264402440365622,1.0000848892857046,0.8484130754771628,0.5811419674441625,False
65,2,0.25574101025567336,0.13014335513991468,0.9998626147999483,0.8491265936245076,0.5837425182024936,False
66,2,0.25609586694661307,0.13405314569964127,1.0001732969985289,0.8489299505991239,0.5851659618272482,False
67,2,0.25484972973080244,0.12985411680796566,1.000075738219654,0.848382865638308,0.5895881953902172,False
68,2,0.25559048486106534,0.13248122352011063,1.0000060007852667,0.8480777342862916,0.5873130771791361,False
69,2,0.2557075374266681,0.1318035892703954,1.000014199930079,0.8484577576461337,0.5868499644463837,False
70,2,0.25482885408050876,0.13268480362261043,0.9998507937964272,0.8483212684289555,0.5881453581620578,False
71,2,0.2544497273424092,0.13038227268878153,0.999943857683855,0.8482556853033298,0.5836021753158162,False
72,2,0.25457951163544373,0.13040518541546428,0.9999995336813086,0.8488300116586565,0.5835579353780195,False
73,2,0.2543234084458912,0.13057181567830198,0.9999061647583457,0.8484889196514654,0.5850154273231183,False
74,2,0.2544805714312722,0.13149752117255153,1.0000167103374706,0.8483437052079967,0.5851926974512163,False
75,2,0.25450166665455876,0.12999958479229143,1.0000861725386452,0.8486312265035663,0.5853051689432137,False
76,2,0.25442104567499724,0.13009295415352373,0.9999009423396167,0.8489178281693779,0.5841989278969071,False
77,2,0.2539072645937695,0.13021752282100565,1.0000507007626926,0.8487292009248364,0.5847535536545994,False
78,2,0.2538943167995004,0.13023228307857232,0.9999906788854038,0.8488847926997629,0.5842153000513128,False
79,2,0.254224700086257,0.1313075528425329,0.9998379402300891,0.8487420167240934,0.5835481940486222,False
80,2,0.2534740768811282,0.13031502177610116,1.0000224919880139,0.8487450478284397,0.5840879478145466,False
81,2,0.25295521581874175,0.12978263286983266,0.9999794661998749,0.84878081778416,0.5828920488696689,False
82,2,0.25380925615044203,0.1289094971383319,0.9997414420632755,0.8488258269198891,0.5829961596820025,False
83,2,0.2539821503793492,0.1288170084795531,1.0000841039068558,0.8486374002385311,0.5832178956047193,False
84,2,0.25383755959132137,0.1304248972412418,0.9997571110725403,0.8488980293439253,0.5847273870761498,False
85,2,0.25311871486551624,0.12941913876463385,0.9999558645136216,0.8485388550386423,0.5865098357379306,False
86,2,0.2533698682399357,0.12992630898952484,1.000052965739194,0.8482676033790171,0.5844860845593446,False
87,2,0.2534467823365155,0.12993542455575047,1.0000102940727682,0.848642583264037,0.5834580260718453,False
88,2,0.2531017205294441,0.12920521462664886,0.9999416628304649,0.8486304773464439,0.5831317139606542,False
89,2,0.25414083503624973,0.12936359797330463,0.9997966307051042,0.8486372782480227,0.5840341404415906,False
90,2,0.2534627563813153,0.13012931254856727,1.0000799789148218,0.8485660318977588,0.583787786094916,False
91,3,0.25331983101718564,0.12974302624078357,0.0,0.8486971453706962,0.5840280910554604,False
92,3,0.2530595559407683,0.12942926476106925,0.0,0.8486744621007544,0.5828490539296779,False
93,3,0.25324810866047354,0.13015859113896594,0.0,0.848627558761452,0.5825624310325141,False
94,3,0.253159576040857,0.1294615113121622,0.0,0.8487450130961317,0.5843124306735424,False
95,3,0.2530433772241368,0.12885258785065482,0.0,0.8486806536740495,0.5840628622787299,False
96,3,0.25325081059161353,0.1296529620885849,0.0,0.8487058955524167,0.5840861569296019,False
97,3,0.25303077522446127,0.12845864650957725,0.0,0.8486678432885764,0.583827049390147,False
98,3,0.25288323575959487,0.12884898001656814,0.0,0.8487129421024239,0.5826125262958701,False
99,3,0.25310111527933793,0.12901823858127875,0.0,0.8487460487168155,0.5837820742626582,False
100,3,0.2530396891867413,0.1289469376206398,0.0,0.848698910725771,0.582674881558276,False
