epoch,bce,teacher_mkd,ta_mkd,ta_crf,feature,gated_kd,segment_feature,mean_w_teacher,mean_w_ta,mean_agreement,total,macro_auc,macro_f1
31,0.31771,0.0,0.06623,0.35061,0.00212,0.0,0.0,0.0,0.0,0.0,0.41943,0.82626,0.54365
32,0.31812,0.0,0.06339,0.34261,0.00211,0.0,0.0,0.0,0.0,0.0,0.41619,0.82754,0.53816
33,0.31777,0.0,0.06341,0.34124,0.00212,0.0,0.0,0.0,0.0,0.0,0.41574,0.82786,0.52121
34,0.31774,0.0,0.06066,0.33322,0.00211,0.0,0.0,0.0,0.0,0.0,0.41215,0.82688,0.49744
35,0.31609,0.0,0.06091,0.33249,0.00211,0.0,0.0,0.0,0.0,0.0,0.41067,0.82806,0.49482
36,0.3168,0.0,0.05905,0.32568,0.00211,0.0,0.0,0.0,0.0,0.0,0.40884,0.82709,0.52135
37,0.31635,0.0,0.05667,0.32016,0.00211,0.0,0.0,0.0,0.0,0.0,0.40546,0.82768,0.51335
38,0.31468,0.0,0.05655,0.31882,0.00211,0.0,0.0,0.0,0.0,0.0,0.40353,0.82837,0.53868
39,0.31625,0.0,0.05534,0.31678,0.00211,0.0,0.0,0.0,0.0,0.0,0.40369,0.82837,0.52308
40,0.31454,0.0,0.05555,0.31118,0.00211,0.0,0.0,0.0,0.0,0.0,0.40162,0.82757,0.53912
41,0.31465,0.0,0.05828,0.31106,0.00211,0.0,0.0,0.0,0.0,0.0,0.40446,0.82774,0.52634
42,0.31468,0.0,0.05409,0.30992,0.00211,0.0,0.0,0.0,0.0,0.0,0.40019,0.82781,0.52738
43,0.31339,0.0,0.05538,0.30471,0.00211,0.0,0.0,0.0,0.0,0.0,0.39967,0.82792,0.51904
44,0.3145,0.0,0.05566,0.30526,0.00211,0.0,0.0,0.0,0.0,0.0,0.40111,0.82842,0.53734
45,0.31348,0.0,0.05492,0.30234,0.00211,0.0,0.0,0.0,0.0,0.0,0.39906,0.82799,0.52862
46,0.31415,0.0,0.05422,0.30163,0.00211,0.0,0.0,0.0,0.0,0.0,0.39895,0.82853,0.52575
47,0.31409,0.0,0.05227,0.30007,0.00211,0.0,0.0,0.0,0.0,0.0,0.39679,0.82816,0.52757
48,0.31293,0.0,0.05461,0.29734,0.00211,0.0,0.0,0.0,0.0,0.0,0.3977,0.82845,0.53113
49,0.31334,0.0,0.05329,0.29659,0.00211,0.0,0.0,0.0,0.0,0.0,0.39671,0.82791,0.51972
50,0.3132,0.0,0.05357,0.29474,0.00211,0.0,0.0,0.0,0.0,0.0,0.39667,0.82812,0.52558
51,0.31433,0.0,0.05202,0.2948,0.00211,0.0,0.0,0.0,0.0,0.0,0.39625,0.82849,0.52824
