epoch,bce,teacher_mkd,ta_mkd,ta_crf,feature,gated_kd,segment_feature,mean_w_teacher,mean_w_ta,mean_agreement,total,macro_auc,macro_f1
26,0.31934,0.0,0.05331,0.21152,0.00227,0.0,0.0,0.0,0.0,0.0,0.39425,0.8387,0.56389
27,0.31709,0.0,0.05548,0.21071,0.00227,0.0,0.0,0.0,0.0,0.0,0.3941,0.83831,0.57647
28,0.31558,0.0,0.05367,0.20598,0.00227,0.0,0.0,0.0,0.0,0.0,0.39031,0.83879,0.57516
29,0.31431,0.0,0.05204,0.2042,0.00226,0.0,0.0,0.0,0.0,0.0,0.38723,0.8386,0.572
30,0.31134,0.0,0.05066,0.19923,0.00226,0.0,0.0,0.0,0.0,0.0,0.38238,0.83937,0.56772
31,0.30922,0.0,0.05212,0.2022,0.00227,0.0,0.0,0.0,0.0,0.0,0.38201,0.8383,0.57382
32,0.30848,0.0,0.05249,0.19774,0.00226,0.0,0.0,0.0,0.0,0.0,0.3812,0.84027,0.58017
33,0.30631,0.0,0.05297,0.19878,0.00226,0.0,0.0,0.0,0.0,0.0,0.37961,0.83838,0.57231
34,0.30439,0.0,0.04971,0.19585,0.00226,0.0,0.0,0.0,0.0,0.0,0.37414,0.83974,0.57418
35,0.30251,0.0,0.04724,0.19536,0.00226,0.0,0.0,0.0,0.0,0.0,0.36975,0.83971,0.57121
36,0.30166,0.0,0.0472,0.19075,0.00226,0.0,0.0,0.0,0.0,0.0,0.36839,0.83985,0.57869
37,0.2997,0.0,0.04596,0.19048,0.00226,0.0,0.0,0.0,0.0,0.0,0.36516,0.84039,0.57028
38,0.29853,0.0,0.04352,0.18803,0.00226,0.0,0.0,0.0,0.0,0.0,0.36131,0.83914,0.57655
39,0.29776,0.0,0.04432,0.18795,0.00226,0.0,0.0,0.0,0.0,0.0,0.36133,0.83972,0.57994
40,0.29561,0.0,0.0442,0.18438,0.00226,0.0,0.0,0.0,0.0,0.0,0.3587,0.83957,0.57712
41,0.29485,0.0,0.04749,0.18656,0.00226,0.0,0.0,0.0,0.0,0.0,0.36145,0.83921,0.57687
42,0.29353,0.0,0.04448,0.18609,0.00226,0.0,0.0,0.0,0.0,0.0,0.35707,0.839,0.56988
43,0.29331,0.0,0.04301,0.18232,0.00226,0.0,0.0,0.0,0.0,0.0,0.35501,0.83965,0.57702
44,0.29262,0.0,0.04557,0.18285,0.00226,0.0,0.0,0.0,0.0,0.0,0.35693,0.84002,0.57651
45,0.29149,0.0,0.04454,0.18232,0.00226,0.0,0.0,0.0,0.0,0.0,0.35471,0.83858,0.56648
46,0.29123,0.0,0.04382,0.18218,0.00226,0.0,0.0,0.0,0.0,0.0,0.35372,0.83939,0.56603
47,0.29107,0.0,0.04185,0.18089,0.00226,0.0,0.0,0.0,0.0,0.0,0.35146,0.84029,0.56719
48,0.29022,0.0,0.04366,0.18093,0.00226,0.0,0.0,0.0,0.0,0.0,0.35242,0.83966,0.57284
49,0.28931,0.0,0.04276,0.17941,0.00226,0.0,0.0,0.0,0.0,0.0,0.35046,0.83957,0.57268
50,0.28958,0.0,0.04267,0.17801,0.00226,0.0,0.0,0.0,0.0,0.0,0.3505,0.83981,0.57199
51,0.28947,0.0,0.041,0.17735,0.00226,0.0,0.0,0.0,0.0,0.0,0.34865,0.83998,0.57507
