epoch,bce,teacher_mkd,ta_mkd,ta_crf,feature,gated_kd,segment_feature,mean_w_teacher,mean_w_ta,mean_agreement,total,macro_auc,macro_f1
29,0.32038,0.0,0.06884,0.40731,0.0021,0.0,0.0,0.0,0.0,0.0,0.43037,0.81744,0.49104
30,0.32026,0.0,0.06829,0.39509,0.0021,0.0,0.0,0.0,0.0,0.0,0.42848,0.81619,0.5103
31,0.31816,0.0,0.069,0.39377,0.0021,0.0,0.0,0.0,0.0,0.0,0.42696,0.81654,0.51671
32,0.31833,0.0,0.06561,0.38328,0.0021,0.0,0.0,0.0,0.0,0.0,0.42268,0.81781,0.50868
33,0.31747,0.0,0.06704,0.38008,0.0021,0.0,0.0,0.0,0.0,0.0,0.42294,0.81653,0.49509
34,0.31786,0.0,0.06329,0.36836,0.0021,0.0,0.0,0.0,0.0,0.0,0.41841,0.81588,0.49266
35,0.31584,0.0,0.0633,0.36585,0.0021,0.0,0.0,0.0,0.0,0.0,0.41615,0.81743,0.47944
36,0.31696,0.0,0.062,0.35894,0.0021,0.0,0.0,0.0,0.0,0.0,0.41527,0.81666,0.5014
37,0.31676,0.0,0.05886,0.35208,0.0021,0.0,0.0,0.0,0.0,0.0,0.41125,0.81772,0.49608
38,0.31491,0.0,0.05803,0.34757,0.0021,0.0,0.0,0.0,0.0,0.0,0.40812,0.8183,0.51751
39,0.31629,0.0,0.05698,0.34487,0.0021,0.0,0.0,0.0,0.0,0.0,0.40818,0.81783,0.49691
40,0.31524,0.0,0.05741,0.33845,0.0021,0.0,0.0,0.0,0.0,0.0,0.40692,0.81752,0.52604
41,0.31462,0.0,0.06061,0.33842,0.0021,0.0,0.0,0.0,0.0,0.0,0.40949,0.81788,0.49848
42,0.31472,0.0,0.05554,0.33586,0.0021,0.0,0.0,0.0,0.0,0.0,0.40426,0.81817,0.50546
43,0.3135,0.0,0.05693,0.3296,0.0021,0.0,0.0,0.0,0.0,0.0,0.4038,0.81843,0.50029
44,0.31454,0.0,0.05681,0.3296,0.0021,0.0,0.0,0.0,0.0,0.0,0.40473,0.81823,0.52583
45,0.31372,0.0,0.05563,0.32623,0.0021,0.0,0.0,0.0,0.0,0.0,0.40239,0.81734,0.52026
46,0.31446,0.0,0.05491,0.32489,0.0021,0.0,0.0,0.0,0.0,0.0,0.40227,0.81829,0.49974
47,0.3143,0.0,0.0536,0.32246,0.0021,0.0,0.0,0.0,0.0,0.0,0.40057,0.81781,0.50186
48,0.31288,0.0,0.05562,0.31927,0.0021,0.0,0.0,0.0,0.0,0.0,0.40085,0.81807,0.50866
49,0.31343,0.0,0.05418,0.31785,0.0021,0.0,0.0,0.0,0.0,0.0,0.39981,0.81774,0.50512
50,0.31372,0.0,0.0538,0.31589,0.0021,0.0,0.0,0.0,0.0,0.0,0.39953,0.81772,0.5013
51,0.31416,0.0,0.05277,0.31572,0.0021,0.0,0.0,0.0,0.0,0.0,0.39892,0.81793,0.50588
52,0.31387,0.0,0.05116,0.3121,0.0021,0.0,0.0,0.0,0.0,0.0,0.39666,0.81801,0.50374
53,0.31377,0.0,0.05264,0.31149,0.0021,0.0,0.0,0.0,0.0,0.0,0.39797,0.81788,0.49763
54,0.31337,0.0,0.05289,0.31162,0.0021,0.0,0.0,0.0,0.0,0.0,0.39784,0.81793,0.50368
55,0.31263,0.0,0.05268,0.30799,0.0021,0.0,0.0,0.0,0.0,0.0,0.39653,0.81821,0.50682
56,0.31332,0.0,0.05144,0.31079,0.0021,0.0,0.0,0.0,0.0,0.0,0.39626,0.81824,0.50608
57,0.31311,0.0,0.05392,0.31075,0.0021,0.0,0.0,0.0,0.0,0.0,0.39852,0.81809,0.50575
58,0.31347,0.0,0.05204,0.3093,0.0021,0.0,0.0,0.0,0.0,0.0,0.39685,0.81805,0.50531
59,0.31358,0.0,0.05243,0.31201,0.0021,0.0,0.0,0.0,0.0,0.0,0.39763,0.81819,0.50666
60,0.31329,0.0,0.05231,0.31002,0.0021,0.0,0.0,0.0,0.0,0.0,0.39702,0.81801,0.50778
