epoch,bce,teacher_mkd,ta_mkd,ta_crf,feature,gated_kd,segment_feature,mean_w_teacher,mean_w_ta,mean_agreement,total,macro_auc,macro_f1
18,0.26905,0.0,0.07389,0.39974,0.00223,0.0,0.0,0.0,0.0,0.0,0.38336,0.83228,0.55282
19,0.26738,0.0,0.0657,0.38345,0.00223,0.0,0.0,0.0,0.0,0.0,0.37187,0.83389,0.53499
20,0.26627,0.0,0.07451,0.37838,0.00223,0.0,0.0,0.0,0.0,0.0,0.37907,0.83289,0.56463
21,0.26583,0.0,0.06375,0.35815,0.00223,0.0,0.0,0.0,0.0,0.0,0.36584,0.83297,0.5371
22,0.26451,0.0,0.0634,0.34995,0.00223,0.0,0.0,0.0,0.0,0.0,0.36335,0.83429,0.55414
23,0.26311,0.0,0.05667,0.3346,0.00223,0.0,0.0,0.0,0.0,0.0,0.35369,0.83331,0.54024
24,0.26276,0.0,0.06222,0.33498,0.00223,0.0,0.0,0.0,0.0,0.0,0.35892,0.83406,0.56093
25,0.26182,0.0,0.05982,0.32702,0.00223,0.0,0.0,0.0,0.0,0.0,0.35479,0.83557,0.54671
26,0.2618,0.0,0.05954,0.31702,0.00223,0.0,0.0,0.0,0.0,0.0,0.35349,0.83452,0.5694
27,0.26138,0.0,0.05964,0.3083,0.00223,0.0,0.0,0.0,0.0,0.0,0.35229,0.8334,0.55484
28,0.25971,0.0,0.05677,0.30211,0.00223,0.0,0.0,0.0,0.0,0.0,0.34714,0.83488,0.56382
29,0.25967,0.0,0.05648,0.2995,0.00224,0.0,0.0,0.0,0.0,0.0,0.34655,0.83518,0.55168
30,0.25959,0.0,0.05633,0.29032,0.00223,0.0,0.0,0.0,0.0,0.0,0.3454,0.8362,0.54979
31,0.25917,0.0,0.0599,0.2915,0.00223,0.0,0.0,0.0,0.0,0.0,0.34867,0.83476,0.54919
32,0.2589,0.0,0.05767,0.28593,0.00224,0.0,0.0,0.0,0.0,0.0,0.34561,0.83534,0.53642
33,0.25806,0.0,0.05547,0.27955,0.00223,0.0,0.0,0.0,0.0,0.0,0.34192,0.83502,0.54384
34,0.25744,0.0,0.05173,0.27355,0.00223,0.0,0.0,0.0,0.0,0.0,0.33697,0.835,0.54059
35,0.25695,0.0,0.05084,0.27084,0.00223,0.0,0.0,0.0,0.0,0.0,0.33532,0.83489,0.54454
36,0.25678,0.0,0.05044,0.26402,0.00223,0.0,0.0,0.0,0.0,0.0,0.33407,0.83523,0.54789
37,0.2562,0.0,0.04865,0.26111,0.00223,0.0,0.0,0.0,0.0,0.0,0.33141,0.8354,0.54525
38,0.25514,0.0,0.04688,0.25664,0.00223,0.0,0.0,0.0,0.0,0.0,0.32813,0.83547,0.54687
39,0.25581,0.0,0.04649,0.25336,0.00223,0.0,0.0,0.0,0.0,0.0,0.32808,0.83513,0.5395
40,0.25463,0.0,0.04624,0.24819,0.00223,0.0,0.0,0.0,0.0,0.0,0.32613,0.83543,0.5621
41,0.2554,0.0,0.04836,0.24837,0.00223,0.0,0.0,0.0,0.0,0.0,0.32904,0.83444,0.54935
42,0.25402,0.0,0.04657,0.24388,0.00223,0.0,0.0,0.0,0.0,0.0,0.32542,0.83513,0.55701
43,0.25478,0.0,0.0452,0.24301,0.00223,0.0,0.0,0.0,0.0,0.0,0.32472,0.83466,0.55009
44,0.25432,0.0,0.04753,0.24398,0.00223,0.0,0.0,0.0,0.0,0.0,0.32669,0.83534,0.55792
45,0.25473,0.0,0.04605,0.24224,0.00223,0.0,0.0,0.0,0.0,0.0,0.32544,0.83465,0.55416
46,0.25435,0.0,0.04577,0.23984,0.00223,0.0,0.0,0.0,0.0,0.0,0.32456,0.83502,0.54736
47,0.25425,0.0,0.04419,0.23639,0.00222,0.0,0.0,0.0,0.0,0.0,0.32253,0.83504,0.55863
48,0.25385,0.0,0.04355,0.23856,0.00222,0.0,0.0,0.0,0.0,0.0,0.3217,0.83503,0.55383
49,0.25354,0.0,0.04456,0.23535,0.00222,0.0,0.0,0.0,0.0,0.0,0.32208,0.835,0.55537
50,0.25386,0.0,0.04382,0.23152,0.00222,0.0,0.0,0.0,0.0,0.0,0.32128,0.8354,0.54444
51,0.25382,0.0,0.04357,0.23168,0.00222,0.0,0.0,0.0,0.0,0.0,0.321,0.83531,0.55444
