epoch,bce,teacher_mkd,ta_mkd,ta_crf,feature,gated_kd,segment_feature,mean_w_teacher,mean_w_ta,mean_agreement,total,macro_auc,macro_f1
49,0.29182,0.0,0.02454,0.33857,0.0021,0.0,0.0,0.0,0.0,0.0,0.37518,0.84815,0.56426
50,0.29173,0.0,0.02267,0.33473,0.0021,0.0,0.0,0.0,0.0,0.0,0.37096,0.84897,0.56316
51,0.2921,0.0,0.02134,0.33203,0.0021,0.0,0.0,0.0,0.0,0.0,0.3684,0.84899,0.56956
52,0.29175,0.0,0.02289,0.33255,0.0021,0.0,0.0,0.0,0.0,0.0,0.3712,0.84849,0.56156
53,0.29144,0.0,0.01976,0.33036,0.0021,0.0,0.0,0.0,0.0,0.0,0.36441,0.84873,0.56161
54,0.29195,0.0,0.02059,0.33138,0.0021,0.0,0.0,0.0,0.0,0.0,0.36669,0.84877,0.56701
55,0.29085,0.0,0.02124,0.33185,0.0021,0.0,0.0,0.0,0.0,0.0,0.36695,0.84882,0.56566
56,0.29168,0.0,0.02023,0.33014,0.0021,0.0,0.0,0.0,0.0,0.0,0.36558,0.84888,0.56517
57,0.29134,0.0,0.02088,0.32686,0.0021,0.0,0.0,0.0,0.0,0.0,0.3662,0.84873,0.56469
58,0.29067,0.0,0.02105,0.32841,0.0021,0.0,0.0,0.0,0.0,0.0,0.36604,0.84861,0.56444
59,0.29124,0.0,0.01997,0.32945,0.0021,0.0,0.0,0.0,0.0,0.0,0.36454,0.84865,0.56296
60,0.29083,0.0,0.02096,0.32974,0.0021,0.0,0.0,0.0,0.0,0.0,0.36615,0.84875,0.5667
