epoch,bce,kd,crf,feat,att,total,val_auc,best_val_auc
54,0.2631,0.13407,0.0,0.0,0.00045,0.39719,0.84857,0.85127
55,0.26174,0.13157,0.0,0.0,0.00045,0.39333,0.84801,0.85127
56,0.26225,0.13298,0.0,0.0,0.00045,0.39525,0.84873,0.85127
57,0.26078,0.13389,0.0,0.0,0.00045,0.39469,0.84843,0.85127
58,0.26101,0.13109,0.0,0.0,0.00045,0.39213,0.84819,0.85127
59,0.25838,0.12933,0.0,0.0,0.00045,0.38773,0.84856,0.85127
60,0.25906,0.13215,0.0,0.0,0.00045,0.39124,0.84864,0.85127
61,0.25954,0.13543,0.0,0.0,0.00045,0.39499,0.84812,0.85127
62,0.25928,0.13266,0.0,0.0,0.00045,0.39196,0.84895,0.85127
63,0.25823,0.13051,0.0,0.0,0.00045,0.38876,0.84844,0.85127
64,0.25823,0.13139,0.0,0.0,0.00045,0.38964,0.84884,0.85127
65,0.25743,0.13207,0.0,0.0,0.00045,0.38952,0.84925,0.85127
66,0.25806,0.13101,0.0,0.0,0.00045,0.38909,0.8487,0.85127
67,0.25815,0.13323,0.0,0.0,0.00045,0.39141,0.84818,0.85127
68,0.25754,0.13042,0.0,0.0,0.00045,0.38798,0.84847,0.85127
69,0.25645,0.13108,0.0,0.0,0.00045,0.38756,0.8486,0.85127
70,0.25731,0.13094,0.0,0.0,0.00045,0.38827,0.84825,0.85127
71,0.25581,0.13006,0.0,0.0,0.00045,0.38589,0.84871,0.85127
72,0.25646,0.13107,0.0,0.0,0.00045,0.38755,0.84871,0.85127
73,0.25635,0.13342,0.0,0.0,0.00045,0.3898,0.8488,0.85127
74,0.25662,0.12996,0.0,0.0,0.00045,0.38661,0.8487,0.85127
75,0.25573,0.1306,0.0,0.0,0.00045,0.38636,0.84903,0.85127
76,0.25635,0.13014,0.0,0.0,0.00045,0.38652,0.84915,0.85127
77,0.25496,0.13003,0.0,0.0,0.00045,0.38502,0.84885,0.85127
78,0.25555,0.12986,0.0,0.0,0.00045,0.38543,0.8485,0.85127
79,0.2551,0.13131,0.0,0.0,0.00045,0.38643,0.84879,0.85127
80,0.25541,0.13004,0.0,0.0,0.00045,0.38547,0.84897,0.85127
81,0.25511,0.13012,0.0,0.0,0.00045,0.38525,0.84858,0.85127
82,0.25462,0.13038,0.0,0.0,0.00045,0.38502,0.84851,0.85127
83,0.2546,0.12964,0.0,0.0,0.00045,0.38426,0.84876,0.85127
84,0.2545,0.12922,0.0,0.0,0.00045,0.38374,0.84871,0.85127
85,0.25522,0.12937,0.0,0.0,0.00045,0.38461,0.8487,0.85127
86,0.25431,0.13062,0.0,0.0,0.00045,0.38496,0.84886,0.85127
87,0.25387,0.12896,0.0,0.0,0.00045,0.38286,0.8489,0.85127
88,0.25482,0.1295,0.0,0.0,0.00045,0.38434,0.84885,0.85127
89,0.25454,0.13052,0.0,0.0,0.00045,0.38509,0.8489,0.85127
90,0.25398,0.12956,0.0,0.0,0.00045,0.38356,0.84882,0.85127
91,0.25404,0.12966,0.0,0.0,0.00045,0.38372,0.84867,0.85127
92,0.25387,0.12979,0.0,0.0,0.00045,0.38369,0.8487,0.85127
93,0.2545,0.12979,0.0,0.0,0.00045,0.38431,0.84877,0.85127
94,0.25422,0.12948,0.0,0.0,0.00045,0.38373,0.84877,0.85127
95,0.25414,0.12919,0.0,0.0,0.00045,0.38336,0.84876,0.85127
96,0.25471,0.12904,0.0,0.0,0.00045,0.38378,0.84869,0.85127
97,0.25381,0.12877,0.0,0.0,0.00045,0.3826,0.84877,0.85127
98,0.2545,0.12957,0.0,0.0,0.00045,0.38409,0.84866,0.85127
99,0.25389,0.12832,0.0,0.0,0.00045,0.38223,0.84868,0.85127
100,0.25431,0.12897,0.0,0.0,0.00045,0.38331,0.84874,0.85127
