epoch,bce,kd,crf,feat,att,total,val_auc,best_val_auc
80,0.25548,0.13001,0.0,0.0,0.0,0.38549,0.84804,0.85153
81,0.25516,0.13009,0.0,0.0,0.0,0.38526,0.84786,0.85153
82,0.25469,0.13029,0.0,0.0,0.0,0.38497,0.84789,0.85153
83,0.25464,0.12958,0.0,0.0,0.0,0.38422,0.84779,0.85153
84,0.25454,0.12923,0.0,0.0,0.0,0.38376,0.84788,0.85153
85,0.2553,0.12934,0.0,0.0,0.0,0.38463,0.84791,0.85153
86,0.25436,0.13065,0.0,0.0,0.0,0.38501,0.84807,0.85153
87,0.25395,0.12895,0.0,0.0,0.0,0.3829,0.84806,0.85153
88,0.25479,0.1295,0.0,0.0,0.0,0.38429,0.84821,0.85153
89,0.25454,0.13043,0.0,0.0,0.0,0.38497,0.84817,0.85153
90,0.25398,0.1296,0.0,0.0,0.0,0.38358,0.84805,0.85153
91,0.25409,0.12958,0.0,0.0,0.0,0.38366,0.84792,0.85153
92,0.25391,0.12974,0.0,0.0,0.0,0.38364,0.84789,0.85153
93,0.25459,0.1297,0.0,0.0,0.0,0.38429,0.84801,0.85153
94,0.25426,0.12947,0.0,0.0,0.0,0.38373,0.848,0.85153
95,0.25418,0.12918,0.0,0.0,0.0,0.38336,0.848,0.85153
96,0.25472,0.12905,0.0,0.0,0.0,0.38377,0.84793,0.85153
97,0.25383,0.12877,0.0,0.0,0.0,0.38259,0.84799,0.85153
98,0.25453,0.12953,0.0,0.0,0.0,0.38406,0.84787,0.85153
99,0.25396,0.12827,0.0,0.0,0.0,0.38224,0.8479,0.85153
100,0.25433,0.12897,0.0,0.0,0.0,0.3833,0.84798,0.85153
