epoch,train_loss,train_acc,val_loss,val_acc,lr
82,0.04003463784123168,1.0,0.05308112046784825,1.0,2.3350811174697777e-05
83,0.03977552445276695,1.0,0.05269358307123184,1.0,2.088869594940844e-05
84,0.040312846355578476,1.0,0.052695425434245005,1.0,1.8553997993420465e-05
85,0.03996192674864741,1.0,0.052587813387314476,1.0,1.6349021371744834e-05
86,0.03966546305181349,1.0,0.05277584493160248,1.0,1.4275942130097098e-05
87,0.03994310148717726,1.0,0.05254261112875409,1.0,1.2336806147402864e-05
88,0.03980034074800856,1.0,0.05261972670753797,1.0,1.0533527116762298e-05
89,0.03948037742691882,1.0,0.052290082391765386,1.0,8.867884656866183e-06
90,0.039705530302051234,1.0,0.05244472581479284,1.0,7.341522555726971e-06
91,0.03981284468489535,1.0,0.05250441821085082,1.0,5.955947148458557e-06
92,0.03965349730980747,1.0,0.05253803730010986,1.0,4.712525830705355e-06
93,0.03948999678387361,1.0,0.05243275397353702,1.0,3.612485709187901e-06
94,0.039458880200982094,1.0,0.05238041737013393,1.0,2.6569123906966916e-06
95,0.039517518078141356,1.0,0.052320025861263275,1.0,1.8467489107293509e-06
96,0.039659844218369794,1.0,0.05224147273434533,1.0,1.1827948028283352e-06
97,0.03975991696557578,1.0,0.05228808563616541,1.0,6.657053095380005e-07
98,0.03958833250491058,1.0,0.05234774781597985,1.0,2.9599073575926616e-07
99,0.03951755149618668,1.0,0.05238091697295507,1.0,7.401594514025999e-08
100,0.03944660252069726,1.0,0.05236082482669088,1.0,0.0
