epoch,train_loss,train_acc,val_loss,val_acc,lr
76,0.04723527337260106,1.0,0.06019892212417391,1.0,4.065470588678832e-05
77,0.04710116138791337,1.0,0.060029653625355825,1.0,3.7483339555431075e-05
78,0.04691248891108176,1.0,0.06005571120315128,1.0,3.442301358363164e-05
79,0.04692290000179235,1.0,0.05954799221621619,1.0,3.147674814364645e-05
80,0.04690079511526753,0.9999712775735294,0.06003898216618432,1.0,2.8647450843757908e-05
81,0.047697481206234765,1.0,0.059755861345264644,1.0,2.5937913858815748e-05
82,0.04667259889709599,1.0,0.05928531578845448,1.0,2.3350811174697777e-05
83,0.04640482048339704,1.0,0.05921480597721206,1.0,2.088869594940844e-05
84,0.04681976873646764,1.0,0.058770377188920975,1.0,1.8553997993420465e-05
85,0.04616523621713414,0.9999138327205882,0.05917766814430555,1.0,1.6349021371744834e-05
86,0.046346116811037064,1.0,0.059121993680795036,1.0,1.4275942130097098e-05
87,0.04685875083155492,0.9999712775735294,0.05913326640923818,1.0,1.2336806147402864e-05
88,0.046562880003715265,1.0,0.05914760587943925,1.0,1.0533527116762298e-05
89,0.046163063605918604,0.9999712775735294,0.05882298739420043,1.0,8.867884656866183e-06
90,0.04601867036784396,1.0,0.05886041041877535,1.0,7.341522555726971e-06
91,0.046503293327987194,1.0,0.058796244776911206,1.0,5.955947148458557e-06
92,0.04632907377227264,1.0,0.05913625988695356,1.0,4.712525830705355e-06
93,0.046240213436677176,1.0,0.058962619966930814,1.0,3.612485709187901e-06
94,0.046322353896411025,1.0,0.05923273662726084,1.0,2.6569123906966916e-06
95,0.04587169495575568,0.9999425551470589,0.05910719351636039,1.0,1.8467489107293509e-06
96,0.04606329611338237,1.0,0.05903984606266022,1.0,1.1827948028283352e-06
97,0.04623956123695654,1.0,0.05897863540384504,1.0,6.657053095380005e-07
98,0.046063544612158745,1.0,0.058817329506079354,1.0,2.9599073575926616e-07
99,0.046133285278783125,1.0,0.0591283246046967,1.0,7.401594514025999e-08
100,0.046237195622833335,0.9999425551470589,0.05916303272048632,1.0,0.0
