epoch,bce,kd,crf,feat,att,total,val_auc,best_val_auc
37,0.28362,0.13233,0.0,0.0,0.0,0.41595,0.84725,0.84897
38,0.28114,0.13136,0.0,0.0,0.0,0.4125,0.84844,0.84897
39,0.28042,0.13219,0.0,0.0,0.0,0.4126,0.84567,0.84897
40,0.27738,0.12913,0.0,0.0,0.0,0.40651,0.84738,0.84897
41,0.27546,0.13332,0.0,0.0,0.0,0.40878,0.84793,0.84897
42,0.27506,0.13364,0.0,0.0,0.0,0.40871,0.84773,0.84897
43,0.27201,0.13091,0.0,0.0,0.0,0.40292,0.84751,0.84897
44,0.27129,0.13117,0.0,0.0,0.0,0.40247,0.84613,0.84897
45,0.26958,0.13399,0.0,0.0,0.0,0.40357,0.84585,0.84897
46,0.2699,0.13433,0.0,0.0,0.0,0.40423,0.84802,0.84897
47,0.27083,0.13614,0.0,0.0,0.0,0.40697,0.84637,0.84897
48,0.269,0.13373,0.0,0.0,0.0,0.40273,0.84719,0.84897
49,0.26602,0.13312,0.0,0.0,0.0,0.39915,0.84799,0.84897
50,0.26426,0.13396,0.0,0.0,0.0,0.39822,0.84789,0.84897
51,0.26485,0.13562,0.0,0.0,0.0,0.40047,0.84786,0.84897
52,0.26388,0.13222,0.0,0.0,0.0,0.39609,0.84842,0.84897
53,0.26014,0.13156,0.0,0.0,0.0,0.3917,0.84697,0.84897
54,0.2618,0.13353,0.0,0.0,0.0,0.39533,0.84759,0.84897
55,0.26126,0.13274,0.0,0.0,0.0,0.394,0.84816,0.84897
56,0.26014,0.1342,0.0,0.0,0.0,0.39434,0.84822,0.84897
57,0.26024,0.1345,0.0,0.0,0.0,0.39473,0.84759,0.84897
58,0.26023,0.13489,0.0,0.0,0.0,0.39512,0.84778,0.84897
59,0.25775,0.13279,0.0,0.0,0.0,0.39053,0.84729,0.84897
60,0.25882,0.13501,0.0,0.0,0.0,0.39383,0.8488,0.84897
61,0.25773,0.13408,0.0,0.0,0.0,0.39181,0.84797,0.84897
62,0.25756,0.13399,0.0,0.0,0.0,0.39155,0.84774,0.84897
63,0.25675,0.13337,0.0,0.0,0.0,0.39012,0.84701,0.84897
64,0.25656,0.13263,0.0,0.0,0.0,0.38919,0.84819,0.84897
65,0.25642,0.13482,0.0,0.0,0.0,0.39124,0.84631,0.84897
66,0.25576,0.13352,0.0,0.0,0.0,0.38928,0.84772,0.84897
67,0.25602,0.13389,0.0,0.0,0.0,0.3899,0.84755,0.84897
68,0.25564,0.13241,0.0,0.0,0.0,0.38805,0.84749,0.84897
69,0.25474,0.1312,0.0,0.0,0.0,0.38594,0.84837,0.84897
70,0.25445,0.13387,0.0,0.0,0.0,0.38832,0.84777,0.84897
71,0.25466,0.13352,0.0,0.0,0.0,0.38819,0.84753,0.84897
72,0.25355,0.13262,0.0,0.0,0.0,0.38617,0.84802,0.84897
73,0.2539,0.13207,0.0,0.0,0.0,0.38597,0.84814,0.84897
74,0.2537,0.13215,0.0,0.0,0.0,0.38585,0.8476,0.84897
75,0.25397,0.13515,0.0,0.0,0.0,0.38912,0.84745,0.84897
76,0.25377,0.13308,0.0,0.0,0.0,0.38685,0.84819,0.84897
77,0.2534,0.13271,0.0,0.0,0.0,0.38611,0.84805,0.84897
78,0.25325,0.13256,0.0,0.0,0.0,0.38581,0.84804,0.84897
79,0.25299,0.13271,0.0,0.0,0.0,0.3857,0.84758,0.84897
80,0.25306,0.13234,0.0,0.0,0.0,0.3854,0.84822,0.84897
81,0.25272,0.13134,0.0,0.0,0.0,0.38406,0.84807,0.84897
82,0.25254,0.1319,0.0,0.0,0.0,0.38443,0.84771,0.84897
83,0.25281,0.13229,0.0,0.0,0.0,0.38511,0.84792,0.84897
84,0.25203,0.13146,0.0,0.0,0.0,0.38349,0.84789,0.84897
85,0.25259,0.1302,0.0,0.0,0.0,0.38279,0.84781,0.84897
86,0.2519,0.13294,0.0,0.0,0.0,0.38484,0.84813,0.84897
87,0.2519,0.1324,0.0,0.0,0.0,0.3843,0.84819,0.84897
88,0.25125,0.13084,0.0,0.0,0.0,0.38209,0.84795,0.84897
89,0.25207,0.13214,0.0,0.0,0.0,0.38422,0.84808,0.84897
90,0.25235,0.13187,0.0,0.0,0.0,0.38422,0.8479,0.84897
91,0.25178,0.13095,0.0,0.0,0.0,0.38273,0.84807,0.84897
92,0.25147,0.13136,0.0,0.0,0.0,0.38283,0.84791,0.84897
93,0.25178,0.13142,0.0,0.0,0.0,0.38319,0.84794,0.84897
94,0.25115,0.13117,0.0,0.0,0.0,0.38232,0.84808,0.84897
95,0.25171,0.13185,0.0,0.0,0.0,0.38356,0.84793,0.84897
96,0.25136,0.13117,0.0,0.0,0.0,0.38253,0.84798,0.84897
97,0.25122,0.13062,0.0,0.0,0.0,0.38184,0.84794,0.84897
98,0.25193,0.13076,0.0,0.0,0.0,0.38269,0.84805,0.84897
99,0.25099,0.13075,0.0,0.0,0.0,0.38173,0.84792,0.84897
100,0.25134,0.13085,0.0,0.0,0.0,0.3822,0.84799,0.84897
