epoch,bce,kd,crf,feat,att,total,val_auc,best_val_auc
28,0.30693,0.11692,0.0,0.0,0.0,0.42386,0.84814,0.85076
29,0.30382,0.11625,0.0,0.0,0.0,0.42008,0.84961,0.85076
30,0.30251,0.11486,0.0,0.0,0.0,0.41737,0.84807,0.85076
31,0.29935,0.11577,0.0,0.0,0.0,0.41512,0.84971,0.85076
32,0.29795,0.11724,0.0,0.0,0.0,0.4152,0.85027,0.85076
33,0.29606,0.11547,0.0,0.0,0.0,0.41153,0.84871,0.85076
34,0.29355,0.11747,0.0,0.0,0.0,0.41102,0.84815,0.85076
35,0.29044,0.11176,0.0,0.0,0.0,0.40221,0.84753,0.85076
36,0.28867,0.1147,0.0,0.0,0.0,0.40337,0.84673,0.85076
37,0.28807,0.11514,0.0,0.0,0.0,0.40321,0.84779,0.85076
38,0.2846,0.11397,0.0,0.0,0.0,0.39857,0.84957,0.85076
39,0.28372,0.11438,0.0,0.0,0.0,0.3981,0.84701,0.85076
40,0.28131,0.11066,0.0,0.0,0.0,0.39196,0.84909,0.85076
41,0.27994,0.11612,0.0,0.0,0.0,0.39606,0.84931,0.85076
42,0.28017,0.11489,0.0,0.0,0.0,0.39507,0.84922,0.85076
43,0.27646,0.11202,0.0,0.0,0.0,0.38847,0.84753,0.85076
44,0.27603,0.11238,0.0,0.0,0.0,0.38842,0.84823,0.85076
45,0.27387,0.11392,0.0,0.0,0.0,0.38779,0.84839,0.85076
46,0.27392,0.11447,0.0,0.0,0.0,0.38839,0.84997,0.85076
47,0.27508,0.11624,0.0,0.0,0.0,0.39131,0.84768,0.85076
48,0.2736,0.11431,0.0,0.0,0.0,0.38791,0.84973,0.85076
49,0.2707,0.11302,0.0,0.0,0.0,0.38372,0.84912,0.85076
50,0.26941,0.11408,0.0,0.0,0.0,0.38349,0.8486,0.85076
51,0.27024,0.11535,0.0,0.0,0.0,0.38559,0.84841,0.85076
52,0.26911,0.11252,0.0,0.0,0.0,0.38164,0.84987,0.85076
53,0.26588,0.11151,0.0,0.0,0.0,0.37739,0.84918,0.85076
54,0.26662,0.11288,0.0,0.0,0.0,0.3795,0.84894,0.85076
55,0.26653,0.11253,0.0,0.0,0.0,0.37905,0.84825,0.85076
56,0.2656,0.1139,0.0,0.0,0.0,0.37949,0.84929,0.85076
57,0.2656,0.11441,0.0,0.0,0.0,0.38002,0.84932,0.85076
58,0.26582,0.11437,0.0,0.0,0.0,0.38018,0.84936,0.85076
59,0.26353,0.11242,0.0,0.0,0.0,0.37595,0.84881,0.85076
60,0.26442,0.11481,0.0,0.0,0.0,0.37923,0.84944,0.85076
61,0.26341,0.11336,0.0,0.0,0.0,0.37677,0.84924,0.85076
62,0.26298,0.1135,0.0,0.0,0.0,0.37648,0.84881,0.85076
63,0.26244,0.11286,0.0,0.0,0.0,0.3753,0.84935,0.85076
64,0.26209,0.11201,0.0,0.0,0.0,0.3741,0.84912,0.85076
65,0.26245,0.11404,0.0,0.0,0.0,0.37649,0.84813,0.85076
66,0.26165,0.11268,0.0,0.0,0.0,0.37433,0.84924,0.85076
67,0.26135,0.11311,0.0,0.0,0.0,0.37445,0.84922,0.85076
68,0.26117,0.11152,0.0,0.0,0.0,0.3727,0.84904,0.85076
69,0.26079,0.11007,0.0,0.0,0.0,0.37086,0.84943,0.85076
70,0.26021,0.11338,0.0,0.0,0.0,0.37359,0.84896,0.85076
71,0.26041,0.11224,0.0,0.0,0.0,0.37265,0.84884,0.85076
72,0.25948,0.11154,0.0,0.0,0.0,0.37102,0.84959,0.85076
73,0.26001,0.11112,0.0,0.0,0.0,0.37113,0.84927,0.85076
74,0.25947,0.11138,0.0,0.0,0.0,0.37085,0.84953,0.85076
75,0.26016,0.11376,0.0,0.0,0.0,0.37392,0.84892,0.85076
76,0.25962,0.11208,0.0,0.0,0.0,0.3717,0.84937,0.85076
77,0.25938,0.11162,0.0,0.0,0.0,0.371,0.84905,0.85076
78,0.25915,0.11154,0.0,0.0,0.0,0.37069,0.84929,0.85076
79,0.25903,0.11156,0.0,0.0,0.0,0.37058,0.84873,0.85076
80,0.25903,0.11118,0.0,0.0,0.0,0.37021,0.84943,0.85076
81,0.25896,0.11008,0.0,0.0,0.0,0.36903,0.84919,0.85076
82,0.25842,0.11102,0.0,0.0,0.0,0.36944,0.84908,0.85076
83,0.25895,0.11116,0.0,0.0,0.0,0.37012,0.84922,0.85076
84,0.25795,0.11042,0.0,0.0,0.0,0.36837,0.84909,0.85076
85,0.25864,0.10927,0.0,0.0,0.0,0.36791,0.84881,0.85076
86,0.25806,0.11137,0.0,0.0,0.0,0.36943,0.8493,0.85076
87,0.25782,0.11133,0.0,0.0,0.0,0.36916,0.84921,0.85076
88,0.25737,0.10953,0.0,0.0,0.0,0.3669,0.84904,0.85076
89,0.25825,0.11095,0.0,0.0,0.0,0.3692,0.84921,0.85076
90,0.2587,0.11037,0.0,0.0,0.0,0.36907,0.84921,0.85076
91,0.25802,0.10986,0.0,0.0,0.0,0.36789,0.84932,0.85076
92,0.25747,0.11029,0.0,0.0,0.0,0.36777,0.84918,0.85076
93,0.25802,0.11,0.0,0.0,0.0,0.36802,0.84911,0.85076
94,0.25713,0.11016,0.0,0.0,0.0,0.36729,0.8492,0.85076
95,0.25791,0.1103,0.0,0.0,0.0,0.36821,0.84908,0.85076
96,0.25758,0.10999,0.0,0.0,0.0,0.36757,0.84915,0.85076
97,0.25737,0.10941,0.0,0.0,0.0,0.36678,0.84911,0.85076
98,0.25797,0.10968,0.0,0.0,0.0,0.36765,0.8491,0.85076
99,0.25716,0.10952,0.0,0.0,0.0,0.36668,0.84909,0.85076
100,0.25744,0.1097,0.0,0.0,0.0,0.36715,0.84909,0.85076
