epoch,bce,kd,crf,feat,att,total,val_auc,best_val_auc
35,0.28694,0.11936,0.0,0.0,0.0,0.40631,0.84422,0.84727
36,0.28553,0.12203,0.0,0.0,0.0,0.40755,0.84422,0.84727
37,0.28395,0.12227,0.0,0.0,0.0,0.40622,0.84465,0.84727
38,0.28118,0.12099,0.0,0.0,0.0,0.40218,0.84706,0.84727
39,0.28029,0.12218,0.0,0.0,0.0,0.40247,0.84451,0.84727
40,0.27736,0.1195,0.0,0.0,0.0,0.39687,0.84535,0.84727
41,0.27553,0.12345,0.0,0.0,0.0,0.39899,0.84523,0.84727
42,0.27502,0.12354,0.0,0.0,0.0,0.39856,0.84615,0.84727
43,0.27179,0.12115,0.0,0.0,0.0,0.39294,0.8453,0.84727
44,0.27151,0.12177,0.0,0.0,0.0,0.39328,0.84378,0.84727
45,0.26952,0.12499,0.0,0.0,0.0,0.39451,0.8443,0.84727
46,0.27051,0.12483,0.0,0.0,0.0,0.39534,0.84626,0.84727
47,0.27121,0.12654,0.0,0.0,0.0,0.39775,0.84416,0.84727
48,0.26909,0.12431,0.0,0.0,0.0,0.3934,0.84519,0.84727
49,0.26602,0.12359,0.0,0.0,0.0,0.38961,0.84639,0.84727
50,0.26435,0.12452,0.0,0.0,0.0,0.38887,0.8462,0.84727
51,0.26494,0.12604,0.0,0.0,0.0,0.39098,0.84597,0.84727
52,0.26383,0.12273,0.0,0.0,0.0,0.38656,0.84663,0.84727
53,0.26002,0.122,0.0,0.0,0.0,0.38203,0.84544,0.84727
54,0.26177,0.12452,0.0,0.0,0.0,0.38629,0.84583,0.84727
55,0.26128,0.12318,0.0,0.0,0.0,0.38446,0.84635,0.84727
56,0.26006,0.12492,0.0,0.0,0.0,0.38498,0.84631,0.84727
57,0.26009,0.12517,0.0,0.0,0.0,0.38527,0.84562,0.84727
58,0.26009,0.12536,0.0,0.0,0.0,0.38544,0.846,0.84727
59,0.25731,0.12348,0.0,0.0,0.0,0.38079,0.84602,0.84727
60,0.25833,0.12535,0.0,0.0,0.0,0.38368,0.84699,0.84727
61,0.25741,0.12472,0.0,0.0,0.0,0.38213,0.84631,0.84727
62,0.25729,0.12438,0.0,0.0,0.0,0.38167,0.84576,0.84727
63,0.2563,0.12409,0.0,0.0,0.0,0.38039,0.8454,0.84727
64,0.25632,0.12307,0.0,0.0,0.0,0.37939,0.84649,0.84727
65,0.25608,0.12562,0.0,0.0,0.0,0.3817,0.84478,0.84727
66,0.25545,0.124,0.0,0.0,0.0,0.37945,0.84612,0.84727
67,0.25571,0.12429,0.0,0.0,0.0,0.38,0.84545,0.84727
68,0.25532,0.123,0.0,0.0,0.0,0.37832,0.84588,0.84727
69,0.25447,0.1217,0.0,0.0,0.0,0.37617,0.84635,0.84727
70,0.25413,0.12427,0.0,0.0,0.0,0.3784,0.8465,0.84727
71,0.25423,0.12435,0.0,0.0,0.0,0.37858,0.84551,0.84727
72,0.25317,0.12328,0.0,0.0,0.0,0.37645,0.84617,0.84727
73,0.25355,0.1228,0.0,0.0,0.0,0.37635,0.84637,0.84727
74,0.25337,0.12275,0.0,0.0,0.0,0.37612,0.84616,0.84727
75,0.25348,0.12584,0.0,0.0,0.0,0.37932,0.84574,0.84727
76,0.25336,0.12353,0.0,0.0,0.0,0.37689,0.84652,0.84727
77,0.25304,0.12335,0.0,0.0,0.0,0.37639,0.8461,0.84727
78,0.2528,0.12319,0.0,0.0,0.0,0.37599,0.84631,0.84727
79,0.25263,0.12321,0.0,0.0,0.0,0.37584,0.84565,0.84727
80,0.25271,0.12305,0.0,0.0,0.0,0.37576,0.84641,0.84727
81,0.25222,0.1219,0.0,0.0,0.0,0.37413,0.84626,0.84727
82,0.25214,0.12254,0.0,0.0,0.0,0.37468,0.84606,0.84727
83,0.25249,0.12289,0.0,0.0,0.0,0.37538,0.84615,0.84727
84,0.25172,0.122,0.0,0.0,0.0,0.37372,0.84628,0.84727
85,0.2521,0.12087,0.0,0.0,0.0,0.37297,0.84616,0.84727
86,0.25148,0.1236,0.0,0.0,0.0,0.37507,0.84648,0.84727
87,0.2515,0.1229,0.0,0.0,0.0,0.3744,0.84649,0.84727
88,0.25085,0.12144,0.0,0.0,0.0,0.37229,0.84633,0.84727
89,0.25169,0.12275,0.0,0.0,0.0,0.37444,0.84646,0.84727
90,0.25191,0.12251,0.0,0.0,0.0,0.37442,0.84619,0.84727
91,0.25133,0.12159,0.0,0.0,0.0,0.37291,0.84641,0.84727
92,0.25107,0.12197,0.0,0.0,0.0,0.37304,0.84622,0.84727
93,0.25135,0.12203,0.0,0.0,0.0,0.37337,0.8463,0.84727
94,0.25072,0.12176,0.0,0.0,0.0,0.37248,0.84646,0.84727
95,0.25124,0.12255,0.0,0.0,0.0,0.37379,0.84625,0.84727
96,0.25092,0.1218,0.0,0.0,0.0,0.37272,0.84635,0.84727
97,0.25081,0.12123,0.0,0.0,0.0,0.37203,0.84631,0.84727
98,0.25146,0.12155,0.0,0.0,0.0,0.373,0.84636,0.84727
99,0.25055,0.12135,0.0,0.0,0.0,0.3719,0.84627,0.84727
100,0.2509,0.12145,0.0,0.0,0.0,0.37235,0.84632,0.84727
